,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50
log4j2-2.2,0.023490146622336,0.0479611724691405,0.0722665953299958,0.0962662896014063,0.1206481446096228,0.1446351001898065,0.1691443421102915,0.1940612221500363,0.2187615444389243,0.2436529470962153
log4j2-2.3,0.0235647336352512,0.048075588802967,0.0723341448953589,0.0965043963113875,0.1207629524037794,0.144870129050977,0.1693557543111604,0.1942829029531606,0.2189451375660708,0.2439227460231358
log4j2-2.4,0.0232251167255749,0.0474538552166513,0.0713553257407165,0.0956604267574289,0.119790984858402,0.1436924553824671,0.1681611903826853,0.1927826504341755,0.2173168390277959,0.2422328402495963
log4j2-2.5,0.0231996847601221,0.0471677667224903,0.0712540636390503,0.0956556004334548,0.1198601123042064,0.1441434341444192,0.1688306570781204,0.1935474337503694,0.2183528716382622,0.2433750369421732
log4j2-2.6,0.023221928027843,0.0471515878170221,0.0710229638140913,0.0953189788679622,0.1196649514579274,0.1439942715358612,0.1686066843183294,0.1933772959650963,0.2182228439160047,0.2431932857071489
log4j2-2.7,0.0232217829671171,0.0470181729030676,0.0707915785602647,0.0948714412675063,0.1192500995985412,0.1433069780270295,0.1678312034568355,0.1924703502804082,0.2171631270877386,0.2420321166988446
log4j2-2.8,0.023806397011615,0.0482402381369287,0.0726230082297321,0.097027665907897,0.1217606373664857,0.1461507033210763,0.1707304616821339,0.1955290958968073,0.2201599252903752,0.2451701394968773
log4j2-2.9,0.0239874437468748,0.0484263014611922,0.0728165453636313,0.097359575531974,0.1222498472137341,0.1467859325518084,0.1713845213622979,0.1961845102505695,0.220845602533474,0.2459442191232846
log4j2-2.10,0.023975372236682,0.0484128548225972,0.0727755842637834,0.0973557773987264,0.122167025708286,0.1466860571793599,0.1712254758717236,0.1960367241812831,0.2206644874992354,0.2457611569068508
mahout-0.4,0.0232893685703572,0.0470433832759998,0.0706343642499633,0.0944943508811973,0.118403247631935,0.1423365994424246,0.1663596198053377,0.190692404258441,0.2151148572639679,0.2396432821950861
mahout-0.5,0.0234120223898758,0.0476839458100105,0.0717287255617749,0.0961791190070576,0.1203618074146183,0.1447473026689381,0.1690841242800357,0.1936724263811146,0.2180822584570455,0.2429707146913279
mahout-0.6,0.0233913219874229,0.0475590903685672,0.0716149385488146,0.0957127568043984,0.1198595401478745,0.1440133185039067,0.1681251267846026,0.1926286557684371,0.2168104141746934,0.2415167985226533
mahout-0.7,0.0237114262517736,0.0481360922052005,0.0724621186254201,0.0968260833276425,0.1213342135014758,0.1456450646088942,0.1700242046239178,0.1946082113617566,0.2190328773151836,0.2438521014014401
mahout-0.8,0.023975923083138,0.0485914734319032,0.0731598933505696,0.0978831703967035,0.1225256524198109,0.1470738735827206,0.1717365543615846,0.1965675581050874,0.2211494438609248,0.2460679755460397
mng-3.1.0,0.0243519159551203,0.0492862558929219,0.0742755414894669,0.099078011846284,0.123517840855394,0.1483532786074572,0.1732986076770074,0.1981670128243167,0.2230024505763799,0.2456950076374465
mng-3.2.0,0.0243509341285852,0.0492391018331725,0.0742369090430664,0.0989935093412858,0.1236404701341987,0.1484738180861328,0.1734935531970879,0.1982062976931848,0.2230835014472414,0.2457350232435751
mng-3.3.0,0.0243331151296947,0.0491571884461173,0.0742165125603469,0.0988462482611897,0.1236191800998281,0.148422796825137,0.1733286965060142,0.1981732264135504,0.222997299729973,0.2463280418950986
mng-3.5.0,0.0244393213209569,0.0494347711783858,0.0745818924548524,0.0995874537402172,0.1245424578859026,0.1495075734595239,0.1744726890331452,0.1993670246112156,0.2243523630407086,0.2478310987077595
mng-3.6.0,0.0244925264345551,0.0494942737611454,0.0746557766617075,0.0997573712220303,0.1248290116122332,0.1497109422583447,0.1747626132018012,0.1996944674647789,0.2246762453446227,0.248300100845706
nifi-1.2.0,0.0238018529908522,0.0481431040037489,0.0725624578976657,0.0970184225170606,0.1214280135508498,0.1459449960460416,0.1705107928418709,0.1952498804049634,0.220006052973279,0.2448696170029972
nifi-1.5.0,0.0239921361633232,0.0484902177010668,0.0729717785735231,0.0975380078555763,0.1220691307238942,0.1466911172512917,0.1713688610240334,0.1961849653685554,0.220965963299342,0.2459328187146096
nifi-1.8.0,0.0241776768077989,0.0488747818491285,0.0735251563227356,0.0982851678975378,0.1229876649274508,0.1476739859916136,0.1724106322825545,0.1972641049928017,0.2220277112266594,0.2470681062077964
nutch-1.3,0.0242050414180101,0.048632760309967,0.0733054244232653,0.0979112852943796,0.1226730203972566,0.1470784715418188,0.1717956711499065,0.1966019417475728,0.2214527478400285,0.2467266411329829
nutch-1.4,0.0243957329972543,0.0490390241706801,0.0737498312103344,0.0985956699824458,0.1235315299095287,0.1482873475266687,0.173155691587523,0.1981365620920916,0.2230949273079173,0.2485033982986001
nutch-1.5,0.0244750627283532,0.0490821851476867,0.0740854866399612,0.0988686886472685,0.1237399304485627,0.1485891623013602,0.173570453845138,0.1985517453889158,0.2235550468811903,0.2489105075494123
nutch-1.6,0.0243891891891891,0.0487351351351351,0.0733837837837837,0.0981837837837837,0.122681081081081,0.1472,0.1720648648648648,0.1968,0.2216864864864864,0.2469405405405405
nutch-1.7,0.024466723549488,0.0491254266211604,0.0741254266211604,0.0989974402730375,0.1236348122866894,0.1485068259385665,0.1734001706484641,0.198485494880546,0.2235921501706484,0.249018771331058
nutch-1.8,0.024158110669138,0.0485869587854301,0.0733073703063498,0.0979028260824291,0.1222483703688277,0.1468854780598538,0.1714184559635129,0.1962846491867463,0.2210883645375596,0.2462877730803673
nutch-1.9,0.0243285939968404,0.0489942074776198,0.0739336492890995,0.0986835176408636,0.1234333859926277,0.1483096366508688,0.1728909952606635,0.1979357556608741,0.2228120063191153,0.2482359136387572
nutch-1.10,0.0240351450459281,0.0486148930762807,0.0730312602113059,0.0979740768979414,0.1225538249282939,0.1471517263914606,0.1718767018843263,0.19685582543659,0.2216715680935264,0.2467596122426751
nutch-1.12,0.0236703682057276,0.0481881940385739,0.0725891291642314,0.0974722384570426,0.1219608416130917,0.1464202220923436,0.1711133839859731,0.1961133839859731,0.2209088252483927,0.2461133839859731
nutch-1.13,0.0239700481983015,0.0484851962359421,0.0727564838191416,0.0976732843699793,0.122274500803305,0.1468326830387881,0.1713621758090429,0.1963937342207941,0.2211814321781042,0.2464711957769107
nutch-1.14,0.0239190050137115,0.0484612614609013,0.0728927176532506,0.0977673748649621,0.1224065815351375,0.1470596382371679,0.1717403950029085,0.19661505221462,0.2213512091077809,0.2464336167973186
nutch-1.15,0.0240943489454658,0.0488648479962551,0.0734533066340727,0.098223805684862,0.1229292903024471,0.1475307518269055,0.1722622422177723,0.1971887759082516,0.2219462720724,0.2470028346292877
storm-0.9.3,0.0250654880879961,0.050379272244224,0.0756558119902171,0.1010813293771493,0.1264696023538467,0.151708897689605,0.1771095854697141,0.2025226880532346,0.2277868129958162,0.2533240636134526
storm-1.0.0,0.024875147119636,0.049963873324881,0.0750480552942619,0.1001140603201868,0.1251300787516075,0.1501551856547562,0.1751712040861769,0.2003462707728382,0.2254940720443153,0.2507827446275771
storm-1.0.3,0.0249266924754681,0.0500924080294681,0.0752367822371706,0.1003982295219111,0.1255169941140567,0.1506400269754617,0.1757289136827907,0.2009501167371642,0.2260688813293097,0.2513498401533162
storm-1.0.5,0.0248594723894579,0.0499653726371604,0.0750500291039798,0.1001346855707991,0.1251853519882054,0.150244515917965,0.1752654410421349,0.2004180776077803,0.2254475002443035,0.2506426243717152
tika-0.8,0.0239332283042268,0.0483357355948111,0.0723024838266349,0.0960010726376831,0.1196326215935373,0.143666409680555,0.167532598129588,0.1920021452753662,0.2164046525659504,0.2412429189152951
tika-0.9,0.0238226299694189,0.0477981651376146,0.0710703363914373,0.0944954128440367,0.1176452599388379,0.1413149847094801,0.1652599388379204,0.189571865443425,0.214006116207951,0.2392354740061162
tika-0.10,0.0237593451205714,0.047651795816048,0.0712780353617144,0.0950151962198016,0.118308671828205,0.1419792798988397,0.1652727555072431,0.188854626527941,0.2129911041107438,0.2375712669432304
tika-1.1,0.0239263678755421,0.0480360015475778,0.0722067238184446,0.0962552688916491,0.1201816367671913,0.1443319961717811,0.1681158239833839,0.1923679977193589,0.2168645258506587,0.2416461341098373
tika-1.3,0.0237717628815112,0.0477902304927045,0.0722492422640445,0.0963381969408613,0.1204623951504898,0.1448156763233946,0.168957496299429,0.1933636427715514,0.2178226545428913,0.2427926975400014
tika-1.5,0.0240040090202956,0.0483421030652301,0.0729808736323394,0.097001586903867,0.1213897937024972,0.1457278877474317,0.1697486010189593,0.1941702163200534,0.2186085358723795,0.2434143489518082
tika-1.7,0.0239741613447845,0.048418116420759,0.0729795199295309,0.0976436908170006,0.1221463701093738,0.1467518167804448,0.1711957718564193,0.1957865374733906,0.2204213462526609,0.2451882845188284
tika-1.10,0.0237840229108943,0.0477543132552562,0.0718293790309436,0.0959859368087732,0.1203986123076206,0.1446948706605509,0.1689212787259307,0.192623809634683,0.2170714102773056,0.24153065263452
tika-1.13,0.0236966311596085,0.0477071966744609,0.0717394128345024,0.0958365809301117,0.120128604832424,0.1443232008313847,0.1685935740885078,0.1921278254091972,0.2164523252792933,0.240787650471984
tika-1.15,0.0240301473814624,0.0483442170198487,0.0726927014772561,0.0972046563250135,0.1214240852110919,0.1457897770780098,0.1701210541259066,0.1945297645166008,0.2189728897263161,0.2438462001737948
tika-1.17,0.0239683218818949,0.0484148356949303,0.0727103415297108,0.0970226260287418,0.1214439718454013,0.1457394776801819,0.170085319507714,0.1942885426891165,0.2188189498234045,0.2436765409105781
ww-2.0.5,0.0230616885498422,0.0470622753612557,0.07071077532458,0.0948433947040269,0.1189320032274627,0.1433286877429766,0.1679600968238832,0.1930316144649013,0.2176190126897968,0.2429545954668818
ww-2.0.10,0.0223997737396591,0.0453510570600297,0.0677649720709891,0.0899243441985434,0.1118998797991939,0.1349218694760659,0.1587923354309552,0.1831436046100544,0.2072827547196493,0.2318320016969525
ww-2.1.1,0.0227974384900572,0.0466734074823053,0.0704010785305021,0.094479271991911,0.1185170205594876,0.1428648466464442,0.1673205257836198,0.192288506909336,0.2168924839905628,0.2419683181664981
ww-2.1.3,0.0230905647175206,0.0472307005585648,0.0711536837533628,0.0956557406714842,0.1199527089792619,0.1442617413229421,0.1689326947436995,0.1939414411697289,0.2185400103750708,0.2436090769806131
ww-2.1.7,0.0232044960866117,0.0473284372880966,0.0713949131699019,0.0959785769288234,0.1201829695778597,0.1446057304416784,0.1691204358169844,0.1940603845579193,0.2185750899332253,0.2434920525462883
ww-2.2.0,0.0239337362790769,0.0482862741651112,0.072706027123867,0.0972343582770191,0.1217109855280778,0.1462444870714392,0.1707159439322885,0.1955803504490484,0.2200414665294789,0.244745590949749
ww-2.2.2,0.0239730756837211,0.0484013687209415,0.0728398913616113,0.0973755952350507,0.1219061843067653,0.1465288398095247,0.1710082808639923,0.1958048396253919,0.2203456583005559,0.2451473318636803
ww-2.3.1,0.0239444212753405,0.0483211441242587,0.0727487259818331,0.0972932835593168,0.121898871947188,0.1464383436238061,0.1710388461108116,0.1959139872445606,0.2204331153177162,0.2452777410462715
ww-2.3.4,0.024062714395254,0.0485340409217482,0.0730659025787965,0.0976280318011219,0.1222809637192784,0.146868315912668,0.1715969167440171,0.196522256749667,0.2211751886678235,0.2460399935429194
ww-2.3.10,0.0241503222050468,0.0487071647963383,0.0733342701704374,0.0979814506253387,0.1226587437014434,0.1473711681689518,0.1720133298536526,0.1968913737377793,0.2215686668138839,0.2464065605364061
ww-2.3.15,0.0241273406750685,0.0487019441020951,0.0732964258736532,0.0979406035065399,0.1225897507255595,0.1472339283584463,0.1718681668190673,0.1967310062418001,0.221335427185624,0.2461932970222239
ww-2.3.17,0.0241294631894307,0.0487205932910957,0.0733657482441923,0.0980845734492412,0.1227248170522076,0.147296301753352,0.1719660134570993,0.1967977997151417,0.2213643730661559,0.2461617798732871
ww-2.3.20,0.0241514614530796,0.0487702763227075,0.073496193016961,0.0982221097112145,0.1228993437579109,0.1475181586275388,0.1722099974685023,0.1970527525168929,0.2216813039160321,0.2465289272291784
ww-2.3.24,0.024119394882384,0.0486459499677664,0.0732791422491723,0.0979026402400306,0.1225406796667103,0.1470817761879141,0.1716519555807607,0.1963869379129162,0.2209425758699414,0.2457405710906561
zookeeper-3.5.1,0.0238098960368951,0.0478542953177518,0.0720550300945829,0.0964433674665832,0.1207535370905964,0.1453451106073634,0.1699210505745329,0.1949347299304307,0.2197764402407566,0.244524349253498
zookeeper-3.5.2,0.0240192031312112,0.0483747668409626,0.0727456196679203,0.0972693636669418,0.1217625294315506,0.1465156101886677,0.1712075344769593,0.1961746628749656,0.2210959239213527,0.2458184264440571
zookeeper-3.5.3,0.0243373600601796,0.0492057170671268,0.074088823989262,0.0990161806569612,0.1239287874094724,0.1487971444164196,0.1738277504904346,0.1987256073277578,0.2237857132321489,0.2485950705783441
