,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50
mahout-0.6,0.0599848139711465,0.1154138192862566,0.1697038724373576,0.2342444950645406,0.2915717539863325,0.3409263477600607,0.3921791951404708,0.4335611237661351,0.4578587699316628,0.3204252088078967
mahout-0.7,0.0557043385109801,0.1076593465452597,0.1596143545795393,0.2228173540439207,0.2694161756829137,0.3160149973219068,0.3658275307980718,0.4097482592394215,0.4209962506695233,0.3985002678093197
mahout-0.8,0.0473933649289099,0.0936018957345971,0.1433649289099526,0.1812796208530805,0.2239336492890995,0.2630331753554502,0.2950236966824645,0.3187203791469194,0.2796208530805687,0.1516587677725118
mng-3.1.0,0.0675287356321839,0.1264367816091954,0.1824712643678161,0.2614942528735632,0.382183908045977,0.4497126436781609,0.5043103448275862,0.5560344827586207,0.5431034482758621,0.5977011494252874
mng-3.2.0,0.0663716814159292,0.1224188790560472,0.1784660766961651,0.2595870206489675,0.3643067846607669,0.4203539823008849,0.4690265486725664,0.532448377581121,0.5250737463126843,0.5811209439528023
mng-3.3.0,0.0643478260869565,0.1373913043478261,0.1895652173913043,0.3008695652173913,0.3982608695652174,0.4608695652173913,0.52,0.577391304347826,0.4956521739130435,0.6069565217391304
mng-3.5.0,0.0977917981072555,0.1766561514195583,0.2208201892744479,0.3186119873817035,0.444794952681388,0.5078864353312302,0.5520504731861199,0.6529968454258676,0.5520504731861199,0.637223974763407
mng-3.6.0,0.0967741935483871,0.1854838709677419,0.2217741935483871,0.3225806451612903,0.439516129032258,0.5201612903225806,0.5725806451612904,0.6854838709677419,0.5887096774193549,0.7379032258064516
nifi-1.2.0,0.0647567890182035,0.1233960011936735,0.1753207997612653,0.2293345270068636,0.2834974634437481,0.3269173381080275,0.3675022381378693,0.403909280811698,0.4061474186809907,0.3798866010146225
nifi-1.5.0,0.0658557775847089,0.1209383145091225,0.1770634231103388,0.2311033883579496,0.2867072111207645,0.326498696785404,0.3631624674196351,0.3968722849695916,0.3457862728062554,0.3894005212858384
nifi-1.8.0,0.069078947368421,0.1212044534412955,0.1725708502024291,0.2198886639676113,0.2727732793522267,0.3162955465587044,0.353997975708502,0.38917004048583,0.3765182186234818,0.3841093117408907
nutch-1.3,0.0397923875432525,0.0986159169550173,0.1349480968858131,0.1799307958477508,0.2197231833910034,0.2716262975778546,0.2975778546712803,0.3356401384083045,0.3114186851211072,0.28719723183391
nutch-1.4,0.0306306306306306,0.0882882882882882,0.1351351351351351,0.1693693693693693,0.209009009009009,0.2486486486486486,0.2702702702702703,0.3117117117117117,0.3081081081081081,0.2486486486486486
nutch-1.5,0.0314685314685314,0.0856643356643356,0.1153846153846153,0.1538461538461538,0.1958041958041958,0.2237762237762237,0.2482517482517482,0.2867132867132867,0.2902097902097902,0.2307692307692307
nutch-1.6,0.0286677908937605,0.0910623946037099,0.133220910623946,0.1618887015177065,0.2175379426644182,0.2613827993254637,0.2833052276559865,0.3237774030354131,0.3102866779089376,0.2310286677908937
nutch-1.7,0.033500837520938,0.0887772194304857,0.1273031825795645,0.1608040201005025,0.2160804020100502,0.2529313232830821,0.2830820770519263,0.3165829145728643,0.2948073701842546,0.2596314907872696
nutch-1.8,0.0496277915632754,0.1265508684863523,0.1687344913151365,0.2183622828784119,0.3052109181141439,0.3498759305210918,0.3995037220843672,0.4367245657568238,0.4441687344913151,0.3598014888337469
nutch-1.9,0.0491803278688524,0.1245901639344262,0.1672131147540983,0.2229508196721311,0.2885245901639344,0.3278688524590163,0.380327868852459,0.4295081967213114,0.4426229508196721,0.380327868852459
nutch-1.10,0.058252427184466,0.1148867313915857,0.1731391585760517,0.2055016181229773,0.2588996763754045,0.2977346278317152,0.3414239482200647,0.3656957928802589,0.3689320388349514,0.3883495145631068
nutch-1.12,0.0885906040268456,0.1624161073825503,0.2322147651006711,0.2818791946308724,0.3530201342281879,0.4187919463087248,0.4697986577181208,0.5060402684563758,0.5140939597315436,0.4147651006711409
nutch-1.13,0.0655957161981258,0.1378848728246318,0.2208835341365461,0.2623828647925033,0.3199464524765729,0.3788487282463186,0.4377510040160642,0.4738955823293173,0.4912985274431057,0.4203480589022758
nutch-1.14,0.0717488789237668,0.1375186846038864,0.2137518684603886,0.2481315396113602,0.2959641255605381,0.3497757847533632,0.3946188340807174,0.4334828101644245,0.4334828101644245,0.358744394618834
nutch-1.15,0.0651685393258427,0.096629213483146,0.1505617977528089,0.2022471910112359,0.249438202247191,0.2898876404494382,0.3325842696629214,0.350561797752809,0.2561797752808988,0.3820224719101123
storm-0.9.3,0.0287081339712918,0.0574162679425837,0.0909090909090909,0.1196172248803827,0.1291866028708134,0.1578947368421052,0.1674641148325359,0.1866028708133971,0.1483253588516746,0.1578947368421052
storm-1.0.0,0.0422535211267605,0.0845070422535211,0.1220657276995305,0.1666666666666666,0.2167449139280125,0.2605633802816901,0.3020344287949921,0.3309859154929577,0.3364632237871675,0.0399061032863849
storm-1.0.3,0.0692640692640692,0.1125541125541125,0.1515151515151515,0.1991341991341991,0.2597402597402597,0.303030303030303,0.3376623376623376,0.3506493506493506,0.3939393939393939,0.354978354978355
storm-1.0.5,0.096551724137931,0.1517241379310344,0.1793103448275862,0.2551724137931034,0.3586206896551724,0.4068965517241379,0.4551724137931034,0.4758620689655172,0.5586206896551724,0.5655172413793104
tika-0.8,0.0312204351939451,0.0671712393566698,0.1116367076631977,0.1702932828760643,0.2270577105014191,0.2677388836329233,0.3207190160832545,0.3547776726584674,0.304635761589404,0.3680227057710501
tika-0.9,0.039348710990502,0.0881953867028493,0.1512890094979647,0.21438263229308,0.2815468113975576,0.3337856173677069,0.3853459972862958,0.4274084124830393,0.4023066485753053,0.4470827679782904
tika-0.10,0.0418910831837223,0.0915619389587073,0.1472172351885098,0.2040694195092758,0.2716935966487133,0.3249551166965889,0.3901855176540993,0.4518252543387193,0.4033512866546977,0.4727707959305804
tika-1.1,0.0385774562989752,0.0880048221820373,0.1368294153104279,0.1892706449668475,0.2471368294153104,0.2923447860156721,0.3484026522001205,0.3960216998191682,0.3369499698613623,0.374924653405666
tika-1.3,0.0470006184291898,0.1051329622758194,0.1440940012368584,0.2003710575139146,0.2541743970315399,0.2943722943722944,0.3432282003710575,0.3883735312306741,0.3036487322201608,0.3339517625231911
tika-1.5,0.0388418079096045,0.0833333333333333,0.1151129943502824,0.1709039548022599,0.2168079096045197,0.259180790960452,0.3093220338983051,0.3531073446327684,0.2846045197740113,0.346045197740113
tika-1.7,0.0454873646209386,0.0880866425992779,0.1249097472924187,0.1595667870036101,0.2021660649819494,0.2339350180505415,0.2743682310469314,0.311913357400722,0.2425992779783393,0.3032490974729241
tika-1.10,0.055184960582171,0.1249241964827168,0.1916312916919345,0.2553062462098241,0.3038204972710733,0.3547604608853851,0.4099454214675561,0.4972710733778047,0.5227410551849606,0.5118253486961795
tika-1.13,0.0576441102756892,0.1296992481203007,0.1986215538847117,0.2700501253132832,0.3258145363408521,0.3784461152882205,0.43796992481203,0.5375939849624061,0.5382205513784462,0.5764411027568922
tika-1.15,0.0594149908592321,0.1416819012797075,0.2120658135283363,0.2906764168190128,0.3711151736745887,0.4451553930530164,0.5164533820840951,0.5978062157221207,0.6069469835466179,0.5978062157221207
tika-1.17,0.0643564356435643,0.1287128712871287,0.2128712871287128,0.3019801980198019,0.3653465346534653,0.4435643564356435,0.5158415841584159,0.6188118811881188,0.6445544554455446,0.6534653465346535
ww-2.0.5,0.0863599677158999,0.1702986279257465,0.2655367231638418,0.3478611783696529,0.4196933010492332,0.4761904761904761,0.5157384987893463,0.549636803874092,0.5294592413236481,0.5270379338175948
ww-2.0.10,0.058146229130685,0.1237766263672999,0.1983304548071387,0.2815198618307427,0.3658606793321819,0.4271732872769142,0.4712147380541163,0.5109383995394358,0.4971214738054116,0.4810017271157167
ww-2.1.1,0.0918298446995273,0.1701553004726536,0.2538825118163403,0.3261309925725861,0.3977042538825118,0.4476704929101958,0.487508440243079,0.5165428764348413,0.4949358541525996,0.4834571235651587
ww-2.1.3,0.0875576036866359,0.1666666666666666,0.249615975422427,0.3164362519201228,0.3786482334869431,0.4324116743471582,0.4723502304147465,0.5023041474654378,0.4769585253456221,0.5076804915514593
ww-2.1.7,0.0811017597551645,0.1583779648048967,0.2318286151491966,0.2892119357306809,0.3550114766641163,0.3986228003060443,0.439938791124713,0.4751338944146901,0.4544758990053558,0.4988523335883703
ww-2.2.0,0.069331983805668,0.1391700404858299,0.1998987854251012,0.2621457489878542,0.3173076923076923,0.3653846153846153,0.4139676113360324,0.4468623481781376,0.4681174089068826,0.423582995951417
ww-2.2.2,0.0700525394045534,0.1348511383537653,0.1990659661412726,0.2632807939287799,0.3169877408056042,0.3549328663164039,0.4057209573847052,0.4436660828955049,0.4646818447168709,0.4284880326911851
ww-2.3.1,0.0699693564862104,0.1363636363636363,0.1991828396322778,0.2594484167517875,0.3089887640449438,0.3534218590398366,0.3927477017364658,0.4228804902962206,0.4198161389172625,0.4657814096016343
ww-2.3.4,0.0744601638123603,0.1459419210722263,0.2137006701414743,0.2866716306775875,0.3432613551749814,0.3886820551005212,0.4154877140729709,0.4393149664929263,0.4244229337304542,0.4251675353685778
ww-2.3.10,0.0682242990654205,0.1401869158878504,0.1962616822429906,0.2607476635514019,0.311214953271028,0.3448598130841122,0.385981308411215,0.416822429906542,0.3925233644859813,0.3616822429906542
ww-2.3.15,0.0792540792540792,0.1561771561771562,0.2167832167832167,0.2902097902097902,0.3473193473193473,0.3916083916083916,0.4358974358974359,0.4673659673659673,0.4428904428904429,0.4125874125874126
ww-2.3.17,0.1038696537678207,0.1873727087576374,0.2545824847250509,0.319755600814664,0.3991853360488798,0.4582484725050916,0.4949083503054989,0.5315682281059063,0.5234215885947047,0.4297352342158859
ww-2.3.20,0.1065217391304347,0.1978260869565217,0.2608695652173913,0.3282608695652174,0.417391304347826,0.4739130434782608,0.5152173913043478,0.5521739130434783,0.5413043478260869,0.4630434782608695
ww-2.3.24,0.0819022457067371,0.1704095112285336,0.23778071334214,0.3117569352708058,0.3830911492734478,0.4451783355350066,0.5099075297225891,0.5680317040951123,0.5904887714663144,0.5878467635402906
zookeeper-3.5.1,0.064367816091954,0.1402298850574712,0.1984674329501915,0.2613026819923371,0.3172413793103448,0.3586206896551724,0.4045977011494253,0.4329501915708812,0.4390804597701149,0.4245210727969348
zookeeper-3.5.2,0.0618744313011828,0.1282984531392174,0.1874431301182893,0.2447679708826205,0.2975432211101,0.3330300272975432,0.3776160145586897,0.4058234758871701,0.4231119199272065,0.4094631483166515
zookeeper-3.5.3,0.1115702479338843,0.1900826446280991,0.2272727272727272,0.2851239669421487,0.3471074380165289,0.371900826446281,0.4049586776859504,0.4462809917355372,0.4504132231404958,0.384297520661157
