,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50,Glance-EA-50-55,Glance-EA-50-60,Glance-EA-50-65,Glance-EA-50-70,Glance-EA-50-75,Glance-EA-50-80,Glance-EA-50-85,Glance-EA-50-90,Glance-EA-50-95,Glance-EA-50-100
amq-5.6.0,0.0234796515159973,0.0476686183784919,0.0717459337512601,0.0960432682361363,0.1202223834965962,0.1443325375428134,0.1684394077216856,0.192822122757529,0.2169486961404707,0.2415120238802833,0.2651427332941458,0.2871085219641467,0.3053701082691064,0.3148177946203685,0.3171329210985193,0.317609081863529,0.317641920536978,0.317641920536978,0.317641920536978,0.317641920536978
amq-5.7.0,0.0237352515720175,0.0480740529352528,0.0723013287935892,0.0967516556617234,0.1210937371868675,0.1453275733690215,0.1696237326274425,0.1940904603051206,0.2183538179444537,0.2429550322603923,0.266736206099133,0.2890281864312822,0.3076693465589461,0.3174212679137842,0.3197993852976583,0.3202848492601595,0.320307810393521,0.320307810393521,0.320307810393521,0.320307810393521
amq-5.8.0,0.0225388626412556,0.0459919483072181,0.0694548292198739,0.0932115675333283,0.1169356550244717,0.1403038485524257,0.163985489974565,0.1879805792908894,0.2120083194295248,0.2365258219028246,0.260246644311737,0.2823545160984879,0.3005997956058523,0.310522380506153,0.3129744572617061,0.313447894185215,0.3134674846786016,0.3134674846786016,0.3134674846786016,0.3134674846786016
amq-5.9.0,0.0225162406155491,0.0459761600324651,0.0694199757155694,0.0931182303928989,0.1168325888040401,0.1403086119547678,0.164022970365909,0.188156025856155,0.2121666929694318,0.2368086264481282,0.2605519715801305,0.2831712760920747,0.3017710886446131,0.3113656932496368,0.3137039553990988,0.3142031711472622,0.3142514823486974,0.3142547030954597,0.3142547030954597,0.3142547030954597
amq-5.10.0,0.0226677498172967,0.0462764606066689,0.069809894518275,0.0936946205261226,0.1174632946807476,0.1411315996650179,0.1650571006483221,0.1892711629963961,0.2133472177352324,0.2380003952036082,0.2618349366262785,0.2846657863454017,0.3035508730549552,0.3135815170172791,0.3160154693983809,0.3164984960307129,0.3165486806158903,0.3165518171524639,0.3165518171524639,0.3165518171524639
amq-5.11.0,0.0229126213592233,0.0465776699029126,0.0702730582524271,0.0942324029126213,0.1181462378640776,0.1419508495145631,0.1659557038834951,0.1902942961165048,0.2144660194174757,0.2392141990291262,0.2631614077669903,0.2859708737864078,0.3048574029126213,0.3149878640776699,0.3174696601941748,0.3178974514563106,0.3179217233009708,0.3179217233009708,0.3179217233009708,0.3179217233009708
amq-5.12.0,0.0230937560365233,0.0468996416287296,0.0706853454116656,0.0947189971370662,0.1186546229317249,0.1425124046049122,0.1666959783420355,0.1909343312757498,0.2151582686314138,0.2398608031783466,0.2638771562100869,0.2868209902348874,0.3058956831109971,0.3159635228213016,0.3183219113903248,0.3187803267723232,0.3188293397376941,0.3188322228533042,0.3188322228533042,0.3188322228533042
amq-5.14.0,0.0232304910037853,0.0472267328507111,0.0711550889845926,0.0953414108280427,0.1194354081017525,0.1434452270912872,0.1677374506470866,0.1920296742028859,0.2161969880466836,0.2408856641666621,0.264833028300196,0.2878517158792829,0.3071231120983202,0.3173521313398467,0.3195787827277022,0.3199535118637072,0.3199996741485774,0.3200023895770991,0.3200023895770991,0.3200023895770991
amq-5.15.0,0.0235778493370324,0.0478163833690085,0.0719394318648765,0.0962692800416822,0.1204782712620957,0.1446442911202365,0.1689284822246274,0.193312044604274,0.2175640071869603,0.2422832833343628,0.2662774177434126,0.289342296443314,0.3085639239299459,0.3188233366725663,0.3211088760034484,0.3214741325827668,0.3215197896551817,0.3215224753653237,0.3215224753653237,0.3215224753653237
bookkeeper-4.2.0,0.0247046324385904,0.0493964645494924,0.0741266976434596,0.0989721336866223,0.1237663684190315,0.148573403479129,0.1734828411607337,0.1984434801530919,0.2233657181623849,0.2483135568270547,0.2731973938532826,0.2977868233426776,0.3217106357922762,0.3436119964671095,0.3561435172740422,0.3562587202232377,0.3562587202232377,0.3562587202232377,0.3562587202232377,0.3562587202232377
bookkeeper-4.4.0,0.0245913980293423,0.0495173729026214,0.0748113823042307,0.099603526439935,0.1242451109958679,0.1491376281847533,0.1743312645331816,0.1995918162503973,0.2249527410207939,0.2503471234755842,0.2755742175084062,0.2997641233250246,0.3230339428208174,0.3437609783026916,0.352660722351406,0.352660722351406,0.352660722351406,0.352660722351406,0.352660722351406,0.352660722351406
calcite-1.8.0,0.0238483935033132,0.0476646506456194,0.0716672986817664,0.0954417785547635,0.1193640856883929,0.1433024610025259,0.1677164544595628,0.192310411538239,0.217273936768496,0.2424688437980036,0.2672716872232256,0.291884926118506,0.3149973969547584,0.3306638729456831,0.3379877496191841,0.3401473130788562,0.3406100766773574,0.3409089448347226,0.341207812992088,0.3414038447942308
calcite-1.11.0,0.0238058039475175,0.0477096371996703,0.0716563582726011,0.0955050500408966,0.119519166260764,0.143646628864116,0.1678659939405636,0.192459095740933,0.2174044903548354,0.2423223142268091,0.2672340112672432,0.2917689081679854,0.3150447411873187,0.3320558889573052,0.339680730808466,0.3421437170874268,0.3427809075675559,0.3430658052341522,0.3433507029007484,0.3435375712627093
calcite-1.13.0,0.0233614060783595,0.0469078224671895,0.0704850739077646,0.0937963730270384,0.1172310123532926,0.1408969145676347,0.16482491472181,0.1892616932297789,0.2139991134922623,0.2391450981903679,0.2636705274721039,0.2878066642255584,0.3103856308658868,0.3282044363930698,0.3396558037348956,0.3432789223149415,0.3437684287613945,0.3438493707722253,0.3439148952571836,0.3439148952571836
calcite-1.15.0,0.0234680952225404,0.0474043909219919,0.0711991376400518,0.0947906345386773,0.1182805065275857,0.1422313200712826,0.1662510933751447,0.1908697277541257,0.2158113841675649,0.2407929646526787,0.2653789338821078,0.2895075910178097,0.3123840840873538,0.3303281395745546,0.3417137589239374,0.3456045411816799,0.3461453308798176,0.3462215495621055,0.3462905093222707,0.3462905093222707
calcite-1.16.0,0.023420438819103,0.0472479126184383,0.0709869005525057,0.0944639703253802,0.1179162640559797,0.1418463814590257,0.1658720635965611,0.1902800046720537,0.2149675610817928,0.2398745624373962,0.2642754246436674,0.2885240911616778,0.31129681344702,0.3293302327886143,0.3409183417040962,0.3450382435909688,0.3455019095249725,0.3455762376517975,0.3456434869094011,0.3456434869094011
calcite-1.17.0,0.0238520039127619,0.0480691070911921,0.0722896546023173,0.0964240937960679,0.1205275339955637,0.1448789661490983,0.1692235096372429,0.1935542757946075,0.2183706928619649,0.2432801069120868,0.2678933083504402,0.2920001928826309,0.3147293443368282,0.3326192083545733,0.3443988261714175,0.3486697987131973,0.3491795599520549,0.3492587796040395,0.3493276662579392,0.3493276662579392
calcite-1.18.0,0.0240312854498776,0.0484373859799258,0.0728567543004225,0.0970472532356823,0.1213438944945303,0.1456703882818874,0.1700632210214872,0.1945854147179599,0.2193961828566879,0.2442633391048221,0.2687921666965192,0.2930191520555124,0.3154284501230587,0.3335787874566309,0.3453440006368539,0.3495697918947068,0.3501303560411566,0.3502132797314599,0.3503028373169874,0.3503061542645995
cassandra-0.8.6,0.0246117214977123,0.0493168165831491,0.074084160727069,0.098898191664851,0.1236188490149086,0.1484406610850011,0.1733869712720595,0.1984266550468424,0.2234507765570045,0.2485604905225808,0.2734445516511563,0.296647888200691,0.3139920321205142,0.3185984624482554,0.3191820473715335,0.3191820473715335,0.3191820473715335,0.3191820473715335,0.3191820473715335,0.3191820473715335
cassandra-1.0.9,0.0249385637571675,0.0499681441703831,0.0750887412396468,0.1002653485587862,0.125357940503112,0.1504225273225,0.1754381051732467,0.2004116753365866,0.2255182698433813,0.2508279015059756,0.2756404422009227,0.2985486344000952,0.3160028285176187,0.3207216920696487,0.3211207651000133,0.3211207651000133,0.3211207651000133,0.3211207651000133,0.3211207651000133,0.3211207651000133
cassandra-1.1.6,0.0246562152077754,0.0494689013931935,0.0743538049529082,0.0992567628561971,0.1241236120723377,0.1491228598080221,0.173917491649866,0.1988324857822044,0.2238678422050371,0.2488129269099991,0.2733247073691812,0.2961634519904914,0.3131826798663978,0.3161315559835104,0.316546805885716,0.3167333674359823,0.3169199289862486,0.3171064905365149,0.3172449071705834,0.3172449071705834
cassandra-1.1.11,0.0248063755752609,0.0498077048047214,0.0749153723910179,0.1000289476638053,0.1251129845041383,0.1501497598525441,0.175180627514459,0.2001996798033922,0.2253073473896887,0.2504091072894943,0.2749732677186287,0.2976587838436589,0.3147497208618133,0.3175735950044603,0.3179812253723319,0.3181643636535496,0.3183475019347673,0.318530640215985,0.3186665170052755,0.3186665170052755
cassandra-1.2.11,0.0249533427437308,0.050119840465341,0.0753005485188097,0.1004907301268508,0.1256430175166024,0.150866356565647,0.1759996968462537,0.2011756681224362,0.2262853245166118,0.2515323474520875,0.276201483558646,0.2985164413539604,0.3151425296285419,0.3179845960002652,0.3183398542967307,0.3184914311698892,0.3186430080430478,0.3187945849162064,0.3189272146802202,0.3189272146802202
flink-1.6.0,0.0243134220231822,0.0491290173867228,0.073891925711275,0.0987585616438356,0.1235511064278187,0.1482926106427818,0.1730900948366701,0.1979978925184404,0.2227723261327713,0.2478661749209694,0.272512183877766,0.2963217860906217,0.3151080084299262,0.3234638435194942,0.3256948103266596,0.3265559141201264,0.3270054004214963,0.3270663198103266,0.3271025421496312,0.3271025421496312
groovy-1.5.5,0.0240741251413286,0.0485067424096186,0.0730404728419233,0.0977764296022575,0.1223469284578404,0.1469633878425208,0.1716717682853965,0.1961227697653255,0.2204358896579617,0.2449880043019055,0.2692551636654441,0.2932005993252994,0.3123569478531837,0.3209239904769784,0.3233966669424298,0.3239849617148793,0.3241963801487282,0.3242423406778258,0.3242423406778258,0.3242423406778258
