NGram,NGram-C,TMI-LR,TMI-MNB,TMI-SVM,TMI-DT,TMI-RF,LineDP,Glance-MD,Glance-EA,Glance-LR
0.036901296,0.029995957,0.013333366,0.049150168,0.006643493,0.026693398,0.057809988,0.093901198,0.0518509170467483,0.0713758305674881,0.1248085464970377
0.032895964,0.011731288,0.01266252,0.025499089,0.002190682,0.002183115,0.013564597,0.043596689,0.0652560701094406,0.024627726097999,0.0582122466194792
0.023959923,-0.003313537,0.013175516,0.033427874,0.007390815,0.00206643,0.028783424,0.044698063,0.0403931192418839,0.0245230766157774,0.0649610349308732
0.115006954,0.042874731,0.094521049,0.132321187,0.09088017,0.139572832,0.18781927,0.16952807,0.1358098583525477,0.0527145184604318,0.2196359580912693
0.111800975,0.03927783,0.155085481,0.132848892,0.079856613,0.165172891,0.175576476,0.157055371,0.1268690908029876,0.0483711214843093,0.2037952765964424
0.116203905,0.048883914,0.089419407,0.104364127,0.148002291,0.085999973,0.150731865,0.134151184,0.1374944479882962,0.0871630038928942,0.1754885801021639
0.108288364,0.041723695,0.183718818,0.118698447,0.143539702,0.12375157,0.154124488,0.145642864,0.1307502315548747,0.0802270503144678,0.1706068704144117
0.108330022,0.042350832,0.13601484,0.121081133,0.13312445,0.15681812,0.173073425,0.155622927,0.1313428794229687,0.0836941891043253,0.1801973247797949
0.08408569,0.037795367,0.033903142,0.073675559,0.032650183,0.105651066,0.098298527,0.117275439,0.0993958761349001,0.0601758098649203,0.1394797906171179
0.074102964,0.0304469,0.088181235,0.090317976,0.039837007,0.095035346,0.136861155,0.13647849,0.0858638195724076,0.0475681543485113,0.1541403414045387
0.053485238,-0.002073324,0.075112315,0.089428151,0.066856962,0.126336356,0.099562392,0.14880111,0.0980506819746917,0.029897907858502,0.1744354020193393
0.042590307,-0.002766931,0.03875191,0.040392986,0.03175257,0.070933307,0.047956424,0.06521577,0.0790783838556081,0.0048494671781913,0.108071382373416
0.049828715,0.015021157,0.049008937,0.078454659,0.024308175,0.05566132,0.037301632,0.090339279,0.0806552789926264,0.0325634487887232,0.117770273502161
0.027885359,0.002700893,0.033793273,0.042609783,0.02044648,0.055579612,0.050675974,0.084525736,0.0629752920950503,0.028329879601115,0.105037561549102
0.021779828,-0.001201697,0.047396848,0.051739114,0.039461897,0.051481564,0.058020535,0.085878791,0.051747543141854,0.0037982261015611,0.1162337671791269
0.024011303,0.016472472,0.001384955,0.010116826,-0.001487458,-0.001174851,-0.002284437,0.002771485,0.0298692979803451,0.0350152287341555,0.0121941474040928
0.046622266,0.032054612,0.02588216,0.043466815,0.03052701,0.031055208,0.048064943,0.071421351,0.0556848747652327,0.0448767477606418,0.0825025158156132
0.035926519,0.018534229,0.012192324,0.013169036,0.011297897,0.018870496,0.028257979,0.032558626,0.062598110606796,0.048963367804489,0.0379633641488831
0.037549234,0.025426514,0.014034813,0.043865483,0.014010857,0.017809012,0.009733513,0.054383581,0.0590120877235458,0.0504529952141007,0.0630401452272183
0.034108008,0.016451334,0.017520789,0.071228725,0.013425291,0.043930696,0.092788883,0.105099904,0.0422089457781033,0.0357167178206317,0.1121370614099645
0.066337614,0.044162899,0.005260913,-0.007549475,0.009211507,0.018755141,0.026185553,0.01961386,0.0909307314341529,0.0798671210312035,0.0309569272894946
0.013134925,0.001467027,0.062265446,0.049045787,0.092927343,0.062984909,0.070563934,0.066004061,0.0446744331514011,0.0325733077128123,0.0858369116774686
0.049471836,0.03749361,0.017505184,0.031173003,0.011507135,-0.001798549,0.031456336,0.051413171,0.0616568769367808,0.0524319219826256,0.0873869578434107
0.036851199,0.031830883,0.02491852,0.064346497,0.023097678,0.093757935,0.080358237,0.107108442,0.0425164008090373,0.0331367422719073,0.1194735031517736
0.038982294,0.031230066,0.010648159,0.076374433,0.024523258,0.02973872,0.027105697,0.046141807,0.0521940109464036,0.0595471931705313,0.0590344081885926
0.037974287,0.030528018,0.024585621,0.060109637,0.020664239,0.061486598,0.08488316,0.080505729,0.0483849936081776,0.0605113939967423,0.1003534864484079
0.027480892,0.021436572,0.022343181,0.04649788,0.001937894,0.044860085,0.065749173,0.059309561,0.0354936989021375,0.0385764539024567,0.0811179296031772
0.054833199,0.035791314,0.010547322,0.061724666,0.005277671,0.022046936,0.019225912,0.019348592,0.0641765586646094,0.0526845681638608,0.0495235854803712
0.052442144,0.035210882,0.032854432,0.09818286,0.026997807,0.065610715,0.123404014,0.128970393,0.0609521061302652,0.0557873782842776,0.1689356145797463
0.063931737,0.048452429,0.00143578,0.0382611,0.004779716,0.019107339,0.02192941,0.056292592,0.0793823143406998,0.0582609120580361,0.1110230445974635
0.042104588,0.019511549,0.01513783,0.039507979,0.014777779,0.022017539,0.030701781,0.061230293,0.0729454285427195,-0.0102129196460751,0.1027544231933853
0.030817759,0.014188675,-0.00150747,0.053994696,0.012489438,0.025795313,0.050543129,0.086197687,0.0670880263277274,0.0224788274166,0.0918090833841569
0.033502885,0.009145005,0.010815152,0.041568593,0.014293875,0.031080601,0.037266599,0.056829684,0.0374350546558807,-0.0235793614568845,0.0716947838408261
0.013153808,0.007541413,0.003570666,0.01398746,0.004076943,0.003137589,0.014318482,0.029311428,0.0217777422818867,0.0139074734779243,0.0349860387950092
0.01119365,-0.00037942,0.008706202,0.003163806,0.00359418,0.000692591,0.004247929,0.012693506,0.0219290158703437,0.0116855027763243,0.0180602881537526
0.033020864,0.011025352,0.014514781,0.064516769,0.00500155,0.02179051,0.012226277,0.065773839,0.0498281522514304,0.0210653774531893,0.0825947043510331
0.097409661,0.064396055,0.01698121,0.063248479,0.013896897,0.046988525,0.080057468,0.104412485,0.1052191976981535,0.1116459760568849,0.1418473630945714
0.089366576,0.058251931,0.029906157,0.062427215,0.003526618,0.05143981,0.065155852,0.100196502,0.0962142038167027,0.1066514584690512,0.1381062040550707
0.084668955,0.026997869,0.026693674,0.102081768,0.026601616,0.06311263,0.145865354,0.153231206,0.1029555855439021,0.0892965569101043,0.1639402836641849
0.084711824,0.027474503,0.050499091,0.121826778,0.035814627,0.12938699,0.18856808,0.158092303,0.1019010254971781,0.0858014670966498,0.2105008930497561
0.084316298,0.025191775,0.046260459,0.120346685,0.039874791,0.09959182,0.195862891,0.160333338,0.099015522773407,0.0811665030777502,0.2072986254785423
0.08706038,0.029053346,0.045215312,0.107667225,0.030531952,0.130438749,0.133611145,0.132525307,0.1019402969686556,0.0985778976036856,0.1640238524553195
0.083379947,0.031735952,0.060963996,0.119478832,0.053569594,0.106307248,0.164400788,0.1705562,0.1050931408958654,0.0941242114995705,0.1884001719511703
0.081453699,0.042054522,0.024626889,0.096323746,0.028233629,0.079765444,0.104671011,0.131666893,0.0979368071142894,0.0961837206093128,0.1588267538066599
0.085903177,0.056326331,0.00746983,0.078557174,0.010406795,0.083019779,0.131000879,0.140404632,0.0988287276238665,0.1165107633437546,0.1678590528221528
0.065467739,0.034678259,0.039273864,0.09768532,0.04331022,0.075658767,0.135979244,0.155319223,0.0716249069581307,0.0623219425941703,0.1830664277143805
0.062238838,0.032409877,0.049283964,0.095166983,0.056686122,0.105736449,0.125364724,0.167728071,0.0665183798633084,0.0581921973196009,0.1778192995441165
0.062274697,0.030475547,0.072682637,0.103197534,0.084185609,0.068580012,0.14164955,0.154926409,0.0639787530666273,0.059681654506212,0.1853665453446776
0.083467639,0.065236471,0.054836863,0.090920215,0.048587862,0.062915271,0.076664356,0.123715915,0.097265237178129,0.1115160388858073,0.1735011374709531
0.072810401,0.070787789,0.054072096,0.085509018,0.041881208,0.070661443,0.140658404,0.142999775,0.0712721289343387,0.0753438095421819,0.1819363919997974
0.070391915,0.059280176,0.013738414,0.058546518,0.01403342,0.022000308,0.049232598,0.105032883,0.089545379582159,0.0866207836017856,0.1278769308469613
0.057874832,0.026450538,0.05381801,0.095980283,0.087188541,0.041186111,0.077357241,0.181829195,0.0821134246784945,0.0690115697395467,0.1896565203799885
0.04692084,0.015360902,0.040156577,0.072898496,0.063783875,0.085547327,0.119144503,0.12152058,0.0542105022466301,0.0243702158518144,0.1238055027530845
0.047673887,0.033776431,0.074240297,0.082947201,0.06590688,0.061802913,0.088825239,0.147710356,0.0767046366105871,0.0753096219539164,0.1478237955468916
0.040876705,0.026102415,0.095380507,0.079013502,0.107560985,0.096548416,0.130971826,0.147563005,0.0731259267458811,0.0699402249557911,0.1543190439656312
0.041622681,0.031073528,0.091724847,0.06757424,0.098800678,0.060968808,0.083306077,0.153052048,0.0714140325576542,0.0697474230444029,0.1541019948036589
0.029841445,0.016973364,0.103350647,0.076956434,0.08121893,0.073618184,0.09184917,0.117090357,0.057353818765553,0.0635468923829684,0.122273519065975
0.029864438,0.021115947,0.059112121,0.089309364,0.041862733,0.047101769,0.094345118,0.128030578,0.0513138590941504,0.0580097624392564,0.1330953440317301
0.065838128,0.031582437,0.02002375,0.082212134,0.030053738,0.040094303,0.086217228,0.097836735,0.0689811194769368,0.0658198676120067,0.1027876971612661
0.063384127,0.025714845,0.016394764,0.096548498,0.01005338,0.09348613,0.062338219,0.113732374,0.0674136631771271,0.052236429804194,0.127529052112698
0.049214667,0.019070678,0.002590516,0.076651626,0.021418764,0.090677526,0.092977791,0.093378262,0.0461834998225929,0.0398164812572306,0.1023583879254882
0.052208523,0.01329785,0.021213143,0.103533316,0.022991457,0.079736983,0.102886331,0.124664788,0.0435529225477105,0.0311276950456229,0.1457717502841359
0.055653982,0.011326685,0.109978869,0.10911758,0.080655895,0.036709908,0.131948475,0.147131148,0.0388387456921785,0.0243906729362758,0.1593150335512653
0.052721605,0.005936589,0.126303864,0.108811197,0.095807381,0.021746425,0.128908056,0.15071143,0.0350185415839858,0.0181790438440051,0.1595605720469923
0.054754615,0.010246409,0.073877789,0.105033529,0.062008185,0.077643776,0.132299591,0.147851646,0.0384691324131394,0.0281743768688599,0.1641095577154552
0.050888952,0.006786667,0.068610103,0.100908897,0.065063091,0.069319318,0.115396499,0.136273379,0.0435701917892216,0.0251370696625056,0.1533022140961497
0.038124495,0.021554446,0.066927273,0.090387036,0.065263441,0.072443072,0.107433946,0.132331445,0.0623698397897037,0.0473606983769208,0.1345086415624145
0.036481859,0.018195932,0.073123487,0.07306583,0.062332332,0.04364806,0.09292813,0.112341425,0.0567470128002376,0.0381867196883206,0.1213366290675144
0.035685668,0.019863703,0.119245053,0.065060922,0.114958821,0.034683232,0.070523399,0.147149492,0.0776084025652857,0.0401965428997638,0.1577554764758879
0.051922512,0.035041438,0.060254358,0.076780424,0.072927643,0.031875391,0.11049852,0.124830264,0.0912003296132506,0.0757587725746204,0.1506188462079166
0.052019294,0.036037992,0.071680567,0.087525719,0.084952114,0.059136987,0.093386732,0.153744869,0.0876733514959962,0.0642961962957955,0.1786122610050985
0.048632527,0.031321915,0.045718506,0.072759814,0.060778814,0.0324487,0.07690418,0.12922291,0.0856340516772035,0.0544632941280458,0.1615110061103784
0.045241083,0.024654093,0.056988003,0.060386853,0.051338535,0.063113478,0.035725535,0.119616247,0.0698995328390701,0.0256190697634273,0.1340787550176018
0.02211582,0.000123818,0.036026848,0.050342883,0.04888872,0.061802124,0.043754828,0.08387654,0.0333466724191722,-0.0038821393319275,0.0955070439600139
0.0300751,0.006463554,0.051794429,0.111361561,0.057604102,0.062011927,0.051407939,0.083641651,0.0530515014392572,0.0220673258436229,0.1050643688039569
0.014682894,0.007465697,-0.001616644,0.033617113,0.002355223,0.023469936,0.016966792,0.056790103,0.0249939130073478,0.011248158377372,0.0574891407023144
0.007168699,0.009223287,-0.001132186,0.052173001,-0.001026351,0.005483894,0.010393569,0.104283206,0.0203924352978976,0.0203849081315259,0.1357666451637859
0.066973228,0.018877394,0.086708254,0.134198412,0.074379513,0.121522823,0.132169862,0.186727591,0.1566234395482346,0.0733604041079966,0.2067224311180214
0.074684069,0.050874831,0.138142662,0.148390912,0.116964774,0.082900003,0.18292422,0.205609842,0.1559697062337592,0.1175604550091142,0.2559939843135675
0.075911729,0.047849526,0.111937433,0.090950463,0.09936901,0.065283109,0.131777898,0.138807847,0.143772435011431,0.1255513721568022,0.1841075369907393
0.07634477,0.044856921,0.124895301,0.105739578,0.119686914,0.125732083,0.150399808,0.177698155,0.1358267339599893,0.0944295203758859,0.2122414914052731
0.073581251,0.03049139,0.144977199,0.120276777,0.134282964,0.102129051,0.152297775,0.190961269,0.1287415327947235,0.0820361094488299,0.2243832414292699
0.063740458,0.02728143,0.11072827,0.098591622,0.114930801,0.074998666,0.147712708,0.170828755,0.1141891920183972,0.0635007282341348,0.1980844787617958
0.064582425,0.022109699,0.119535127,0.095166196,0.136564459,0.095480337,0.138116804,0.167928894,0.0999027447255755,0.0447285604571661,0.1750807634708796
0.050249859,0.035075639,0.031450683,0.110530325,0.023891815,0.074381078,0.113394998,0.131836514,0.0999357759605882,0.1114013749244768,0.1489046824078975
0.05063274,0.042165771,0.053819857,0.165100963,0.051215593,0.128659166,0.135416366,0.168736953,0.0992148490069241,0.1227773543397805,0.2130378923492524
0.055399705,0.043659449,0.027057307,0.101804627,0.027039213,0.056646706,0.116725473,0.122319749,0.0742576543916307,0.1011440826348515,0.1667954996252711
0.050065389,0.045966961,0.061883986,0.133397149,0.028260938,0.060858935,0.147317268,0.144625571,0.0676490279828718,0.096721294804945,0.1951435695852709
0.086458154,0.026637211,0.064510499,0.143459632,0.06513487,0.069394143,0.074729547,0.133434189,0.1263389613644694,0.1143243285443116,0.1679531086285278
0.143681357,0.099674626,0.027971374,0.120039534,0.01177814,0.075035117,0.064169329,0.11256024,0.1696060954759468,0.173886021669042,0.139852238792569
0.09202492,0.024199131,0.028104968,0.128807219,0.006667293,0.100223051,0.108820365,0.165839159,0.1292132160612194,0.1113601121528724,0.1975400212241525
0.079564738,0.015982843,0.095155027,0.131218755,0.079181023,0.068990577,0.137886343,0.150054931,0.1107466867348094,0.093362850700012,0.2024857966373265
0.077642854,0.014765609,0.079834514,0.132449257,0.044712928,0.06379303,0.14903686,0.196920436,0.1087163812109048,0.0861551549647279,0.2148975873217251
0.066191831,0.014472323,0.059996608,0.092360768,0.049191405,0.05478332,0.132976775,0.127025743,0.0809710768007316,0.0673759803430867,0.1427192604757015
0.064017803,0.013644464,0.063798259,0.13421332,0.055034427,0.119252081,0.170516934,0.200125669,0.0746362728335572,0.0582482268695261,0.2057354813604381
0.066315072,0.013205224,0.042283632,0.112026778,0.029910998,0.073031176,0.133486103,0.154799469,0.080883144080909,0.0578305689087949,0.1762208825010094
0.058441893,0.008776269,0.044975974,0.117250588,0.03348954,0.09320991,0.13258928,0.16171542,0.0705406196581792,0.048446356798131,0.1873777031286561
0.050539968,0.007171414,0.04237532,0.105744322,0.033326318,0.091235859,0.130555743,0.155354976,0.0618940268453895,0.0379325826022567,0.1688978200585589
0.045698047,0.005974154,0.039144513,0.095566408,0.026721476,0.084604441,0.147213342,0.154268563,0.0584320434011789,0.0414087092750445,0.1740558698213538
0.033307671,0.003812869,0.035106765,0.063961073,0.032183966,0.0654513,0.060262995,0.125528196,0.0457280484762294,0.0398228877743487,0.1293106638502317
0.031520635,0.005207993,0.06615717,0.074078442,0.032866995,0.063398158,0.104800643,0.134360436,0.0434676072885198,0.0403459541936911,0.1511555274345155
0.036761333,0.015988978,0.046994759,0.055079217,0.045109945,0.065095851,0.067625152,0.110381489,0.0469701860237245,0.0572854136200948,0.1217490717895061
0.048134738,0.028419622,0.037769797,0.018401147,0.034822124,0.005507616,0.013643103,0.022836647,0.0823786362803474,0.0773331539655721,0.0475917450722516
0.041290257,0.026572,0.289489909,0.077744331,0.327391122,0.056455491,0.07131561,0.176590934,0.0754647028884041,0.0618997510942174,0.1623365188979011
0.01274411,0.007393391,0.00546741,0.030184634,0.005273062,0.005010829,0.000882521,0.042890134,0.039598002873642,0.0283404804097942,0.0822445452888941
