NGram,NGram-C,TMI-LR,TMI-MNB,TMI-SVM,TMI-DT,TMI-RF,LineDP,Glance-MD,Glance-EA,Glance-LR
0.461022632,0.393964795,0.020955574,0.461022632,0.069572506,0.066219614,0.087175189,0.207041073,0.4107292539815591,0.4400670578373847,0.2766135792120704
0.476286579,0.407669021,0.07568113,0.573158426,0.027245207,0.277497477,0.485368315,0.634712412,0.3329969727547931,0.4762865792129162,0.8102926337033299
0.439770554,0.401529637,0.086042065,0.585086042,0.007648184,0.20458891,0.476099426,0.602294455,0.4397705544933078,0.4263862332695984,0.8336520076481836
0.577023499,0.383376849,0.029155788,0.386422977,0.012184508,0.062663185,0.09051349,0.144473455,0.38207136640557,0.4290687554395126,0.2584856396866841
0.575644028,0.389227166,0.026697892,0.582669789,0.018735363,0.173302108,0.367213115,0.593911007,0.3353629976580796,0.4964871194379391,0.7953161592505855
0.365974589,0.37527115,0.023551286,0.325689495,0.023861171,0.088007437,0.275488069,0.413077161,0.3938642702200186,0.4279516578865819,0.5379609544468547
0.40129683,0.244956772,0.026657061,0.253458213,0.021757925,0.142795389,0.221757925,0.327233429,0.3157060518731988,0.1995677233429394,0.5553314121037464
0.374570983,0.235413417,0.009360374,0.315132605,0.008424337,0.151326053,0.368798752,0.542901716,0.2010920436817472,0.163182527301092,0.3647425897035881
0.483900227,0.189569161,0.035827664,0.463492063,0.016780045,0.19047619,0.393650794,0.58185941,0.3945578231292517,0.0517006802721088,0.5006802721088436
0.504491018,0.314371257,0.010479042,0.288922156,0.005988024,0.02245509,0.127245509,0.300898204,0.4386227544910179,0.2739520958083832,0.4311377245508982
0.390260173,0.163442295,0.008005337,0.138092061,0.006004003,0.005336891,0.030687125,0.122748499,0.2948632421614409,0.3228819212808539,0.171447631754503
0.424450952,0.216105417,0.011713031,0.359736457,0.003074671,0.032942899,0.026939971,0.196486091,0.3130307467057101,0.2427525622254758,0.2912152269399707
0.51435983,0.367889568,0.037335557,0.353715027,0.024365388,0.216323884,0.376412822,0.430146378,0.3467667222531035,0.5266814897165092,0.5895868074856402
0.50220927,0.366080662,0.019460374,0.36598665,0.006580803,0.177775689,0.353201091,0.454733477,0.4288803233994547,0.5571119676600546,0.6126727460750212
0.43604997,0.182034503,0.033313504,0.487209994,0.030933968,0.265913147,0.601427722,0.62046401,0.3503866745984533,0.3729922665080309,0.6109458655562165
0.438554217,0.18373494,0.057228916,0.526506024,0.039759036,0.439156627,0.713855422,0.615060241,0.3186746987951807,0.3632530120481927,0.7024096385542169
0.44044665,0.17866005,0.053970223,0.526674938,0.04528536,0.390818859,0.725806452,0.612282878,0.2872208436724566,0.3573200992555831,0.6861042183622829
0.408163265,0.191947049,0.049641478,0.494208494,0.034197463,0.477661335,0.556536128,0.559293988,0.3331494760066188,0.4754550468836183,0.6188637617209046
0.369978858,0.201374207,0.067653277,0.455073996,0.063953488,0.430761099,0.678118393,0.556553911,0.4830866807610993,0.4651162790697674,0.6754756871035941
0.460595447,0.238178634,0.036193812,0.403385873,0.020431991,0.367192061,0.513134851,0.640396964,0.4687682428488032,0.4915353181552831,0.6853473438412142
0.452422145,0.265138408,0.012110727,0.428200692,0.008650519,0.236591696,0.492647059,0.554930796,0.3719723183391003,0.5341695501730104,0.6418685121107266
0.455075846,0.228704784,0.029171529,0.511085181,0.028588098,0.162193699,0.481330222,0.661026838,0.2602100350058343,0.4474912485414236,0.7578763127187864
0.483787289,0.238651102,0.036316472,0.540856031,0.037613489,0.356031128,0.483787289,0.675745785,0.24189364461738,0.4487678339818418,0.754863813229572
0.48343949,0.234394904,0.092993631,0.559872611,0.065605096,0.242675159,0.561146497,0.660509554,0.2585987261146497,0.4426751592356688,0.7968152866242039
0.463266083,0.294251998,0.077274458,0.437761705,0.052531405,0.118005329,0.213170917,0.509326228,0.301484583174724,0.3597259231062047,0.5580510087552341
0.512367491,0.346289753,0.074793875,0.475265018,0.051236749,0.172555948,0.404004711,0.57008245,0.2815076560659599,0.2485276796230859,0.7544169611307421
0.425208808,0.293849658,0.009111617,0.299544419,0.006074412,0.052012149,0.08959757,0.324221716,0.3853454821564161,0.3204252088078967,0.4012908124525436
0.403856454,0.21638993,0.029994644,0.475629352,0.042313873,0.105516872,0.231922871,0.70487413,0.480449919657204,0.3985002678093197,0.7648634172469202
0.457345972,0.213270142,0.053317536,0.52014218,0.072274882,0.216824645,0.481042654,0.664691943,0.3092417061611374,0.1516587677725118,0.7274881516587678
0.416666667,0.297413793,0.104885057,0.477011494,0.125,0.247126437,0.403735632,0.734195402,0.5876436781609196,0.5977011494252874,0.8491379310344828
0.37020649,0.265486726,0.16519174,0.412979351,0.143067847,0.253687316,0.407079646,0.648967552,0.5073746312684366,0.5811209439528023,0.7831858407079646
0.427826087,0.302608696,0.248695652,0.403478261,0.151304348,0.135652174,0.337391304,0.702608696,0.5147826086956522,0.6069565217391304,0.8504347826086956
0.470031546,0.264984227,0.208201893,0.52681388,0.201892744,0.217665615,0.482649842,0.722397476,0.5772870662460567,0.637223974763407,0.8801261829652997
0.52016129,0.310483871,0.116935484,0.584677419,0.072580645,0.137096774,0.467741935,0.782258065,0.6088709677419355,0.7379032258064516,0.9314516129032258
0.405550582,0.302148612,0.030140257,0.452849896,0.023276634,0.154580722,0.421665175,0.5,0.3258728737690242,0.3798866010146225,0.4364368845120859
0.354821894,0.3018245,0.028149435,0.546133797,0.014943527,0.342311034,0.226238054,0.600695048,0.4119895742832319,0.3894005212858384,0.5855777584708949
0.347925101,0.298076923,0.012398785,0.564524291,0.014676113,0.401568826,0.364119433,0.543775304,0.3942307692307692,0.3841093117408907,0.6427125506072875
0.408304498,0.190311419,0.096885813,0.539792388,0.095155709,0.249134948,0.475778547,0.643598616,0.3235294117647059,0.28719723183391,0.5899653979238755
0.418018018,0.183783784,0.295495495,0.569369369,0.207207207,0.106306306,0.497297297,0.688288288,0.2882882882882883,0.2486486486486486,0.6468468468468469
0.433566434,0.16958042,0.395104895,0.566433566,0.246503497,0.057692308,0.531468531,0.695804196,0.2482517482517482,0.2307692307692307,0.6433566433566433
0.436762226,0.18381113,0.198988196,0.566610455,0.15682968,0.249578415,0.539629005,0.698145025,0.2428330522765598,0.2310286677908937,0.654300168634064
0.413735343,0.174204355,0.192629816,0.552763819,0.157453936,0.201005025,0.458961474,0.653266332,0.2914572864321608,0.2596314907872696,0.6398659966499163
0.389578164,0.243176179,0.203473945,0.610421836,0.198511166,0.275434243,0.486352357,0.724565757,0.3126550868486352,0.3598014888337469,0.7841191066997518
0.459016393,0.236065574,0.295081967,0.554098361,0.193442623,0.232786885,0.481967213,0.678688525,0.2688524590163934,0.380327868852459,0.7639344262295082
0.268608414,0.224919094,0.325242718,0.44012945,0.328478964,0.097087379,0.307443366,0.694174757,0.4546925566343042,0.3883495145631068,0.7702265372168284
0.373154362,0.277852349,0.189261745,0.47114094,0.255033557,0.09261745,0.47114094,0.618791946,0.4483221476510067,0.4147651006711409,0.7476510067114094
0.378848728,0.285140562,0.179384203,0.511378849,0.232931727,0.148594378,0.361445783,0.716198126,0.5287817938420348,0.4203480589022758,0.8406961178045516
0.373692078,0.281016442,0.153961136,0.484304933,0.195814649,0.095665172,0.352765321,0.657698057,0.3527653213751868,0.358744394618834,0.8325859491778774
0.37752809,0.283146067,0.175280899,0.46741573,0.157303371,0.114606742,0.186516854,0.712359551,0.4382022471910112,0.3820224719101123,0.8157303370786517
0.406698565,0.19138756,0.076555024,0.540669856,0.119617225,0.114832536,0.066985646,0.267942584,0.3205741626794258,0.1578947368421052,0.3349282296650718
0.371674491,0.237089202,0.054773083,0.581377152,0.069640063,0.144757433,0.057902973,0.287167449,0.0727699530516431,0.0399061032863849,0.3748043818466354
0.476190476,0.303030303,0.0,0.545454545,0.004329004,0.082251082,0.077922078,0.45021645,0.0216450216450216,0.354978354978355,0.4632034632034632
0.482758621,0.386206897,0.0,0.586206897,0.0,0.013793103,0.013793103,0.613793103,0.0137931034482758,0.5655172413793104,0.8482758620689655
0.344370861,0.150425733,0.223273415,0.489120151,0.169347209,0.257332072,0.401135289,0.631977294,0.3718070009460738,0.3680227057710501,0.522232734153264
0.34531886,0.202170963,0.28358209,0.440298507,0.217774763,0.211668928,0.485753053,0.498643148,0.3629579375848032,0.4470827679782904,0.6485753052917232
0.34769599,0.219628965,0.323159785,0.37283064,0.293836026,0.213644524,0.462597247,0.450628366,0.4410532615200478,0.4727707959305804,0.5643327348892878
0.362266426,0.220614828,0.278481013,0.41350211,0.238095238,0.347799879,0.477998794,0.557564798,0.4333936106088005,0.374924653405666,0.6069921639541893
0.35868893,0.207792208,0.29808287,0.459492888,0.233766234,0.163265306,0.518243661,0.645021645,0.4291898577612863,0.3339517625231911,0.6549165120593692
0.358050847,0.209039548,0.213983051,0.442090395,0.236581921,0.223163842,0.481638418,0.620056497,0.3382768361581921,0.346045197740113,0.53954802259887
0.368953069,0.207220217,0.223104693,0.460649819,0.293862816,0.180505415,0.505415162,0.694584838,0.3350180505415162,0.3032490974729241,0.5148014440433213
0.354760461,0.246209824,0.055791389,0.520315343,0.057004245,0.263189812,0.461491813,0.608247423,0.3917525773195876,0.5118253486961795,0.5973317161916313
0.372180451,0.273182957,0.05764411,0.593984962,0.058897243,0.30075188,0.428571429,0.638471178,0.5457393483709273,0.5764411027568922,0.8070175438596491
0.527422303,0.328153565,0.033820841,0.521023766,0.041133455,0.191042048,0.447897623,0.628884826,0.5127970749542962,0.5978062157221207,0.8254113345521024
0.515841584,0.34950495,0.101980198,0.603960396,0.041584158,0.168316832,0.514851485,0.579207921,0.4465346534653465,0.6534653465346535,0.8
0.455205811,0.147699758,0.092816788,0.563357546,0.079903148,0.163034705,0.257465698,0.489104116,0.4245359160613398,0.5270379338175948,0.6109765940274415
0.462003454,0.223661485,0.037420841,0.397524467,0.020725389,0.180483592,0.167818077,0.334772596,0.3638457109959701,0.4810017271157167,0.4188255613126079
0.464550979,0.1458474,0.035786631,0.565158677,0.015530047,0.348413234,0.405131668,0.642133693,0.4321404456448345,0.4834571235651587,0.762322754895341
0.464669739,0.1359447,0.122887865,0.591397849,0.08141321,0.19124424,0.44546851,0.604454685,0.4516129032258064,0.5076804915514593,0.815668202764977
0.457536343,0.135424637,0.08110176,0.584544759,0.036725325,0.12165264,0.449120122,0.700841622,0.4797245600612089,0.4988523335883703,0.8056618209640398
0.384615385,0.199392713,0.09159919,0.594129555,0.061234818,0.156882591,0.439271255,0.661437247,0.4337044534412955,0.423582995951417,0.7307692307692307
0.413309982,0.20081728,0.069468768,0.642148278,0.05020432,0.310566258,0.563922942,0.752481027,0.4576765907764156,0.4284880326911851,0.8166958552247519
0.435648621,0.196118488,0.043411645,0.525025536,0.029111338,0.189989785,0.427987743,0.564862104,0.5061287027579162,0.4657814096016343,0.6710929519918284
0.418466121,0.187639613,0.055100521,0.65450484,0.033507074,0.184661206,0.471332837,0.698436337,0.4422933730454207,0.4251675353685778,0.8413998510796724
0.421495327,0.185981308,0.043925234,0.645794393,0.031775701,0.238317757,0.495327103,0.710280374,0.3869158878504672,0.3616822429906542,0.8009345794392523
0.407925408,0.184149184,0.048951049,0.636363636,0.032634033,0.234265734,0.608391608,0.72960373,0.3659673659673659,0.4125874125874126,0.8776223776223776
0.386965377,0.179226069,0.063136456,0.560081466,0.046843177,0.254582485,0.295315682,0.739307536,0.4338085539714867,0.4297352342158859,0.814663951120163
0.367391304,0.191304348,0.097826087,0.6,0.054347826,0.241304348,0.504347826,0.719565217,0.4739130434782608,0.4630434782608695,0.8434782608695652
0.43989432,0.247027741,0.055482166,0.327608983,0.054161162,0.108322325,0.20343461,0.410832232,0.2562747688243065,0.5878467635402906,0.4821664464993395
0.367816092,0.266666667,0.127969349,0.26743295,0.081226054,0.065900383,0.108045977,0.217624521,0.271264367816092,0.4245210727969348,0.3272030651340996
0.360327571,0.268425842,0.477707006,0.46132848,0.426751592,0.171974522,0.259326661,0.738853503,0.2638762511373976,0.4094631483166515,0.62147406733394
0.157024793,0.23553719,0.05785124,0.396694215,0.045454545,0.049586777,0.05785124,0.446280992,0.4297520661157025,0.384297520661157,0.6776859504132231
