,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50,Glance-MD-50-55,Glance-MD-50-60,Glance-MD-50-65,Glance-MD-50-70,Glance-MD-50-75,Glance-MD-50-80,Glance-MD-50-85,Glance-MD-50-90,Glance-MD-50-95,Glance-MD-50-100
log4j2-2.4,0.0382903521403325,0.0785224942182659,0.1183400968713182,0.1586813282715888,0.1990007418073918,0.2390037963084173,0.2794104813020902,0.3203517039752149,0.3608892961556922,0.4026159619496444,0.4424226556704629,0.4810075489811057,0.5102543962996902,0.528199589824148,0.5343631365361958,0.5361412924902911,0.5364903783217698,0.5365012872540036,0.5365012872540036,0.5365012872540036
log4j2-2.5,0.038065215249729,0.0779726135356122,0.1178603093291301,0.1582405674317801,0.1985026105802384,0.2387745049748793,0.2792532755393557,0.3201852034282336,0.360801891439267,0.4024628115456605,0.4416904738449413,0.4791646143237119,0.5078021869766526,0.5254260663973993,0.5318687814008473,0.5335631957442617,0.5339178406068368,0.5339276918530194,0.5339276918530194,0.5339276918530194
log4j2-2.6,0.0386255016569249,0.079149389685434,0.1194401425455029,0.1603636908627666,0.2013288704601089,0.242119198681121,0.2833757972390135,0.3250736873657391,0.3664468535078516,0.4087026027876305,0.4488351567834008,0.4877437511448602,0.5187590548034171,0.5372350169022997,0.5443789445637874,0.5463439409834974,0.5471182827929593,0.547484638057651,0.5477011207140597,0.5477011207140597
log4j2-2.7,0.0388127853881278,0.0793264074040023,0.1196638166161012,0.1605681713707824,0.2016793846342435,0.2422389752076246,0.2834114798810946,0.325227544359658,0.3665149704268947,0.4087524133492691,0.4489289326100947,0.4875808280469492,0.5192148570377861,0.5379547056480034,0.5447810364377432,0.5465125187704943,0.5472173699855966,0.5475544727406454,0.5477536698231743,0.5477536698231743
log4j2-2.8,0.0394049495126364,0.0805754975777738,0.1215198739275083,0.1627341971633689,0.2043279052121636,0.2452941691472596,0.2865449716920563,0.3285691355862954,0.3699731512286231,0.4125080254479659,0.4529708749197455,0.4925217416681258,0.524820521800035,0.5438992003735481,0.5508667483803187,0.552530204867799,0.5529387731278819,0.5532379034611569,0.5534275958676239,0.5534275958676239
log4j2-2.9,0.0398286015889771,0.081386465914773,0.12268737152064,0.1643216289793877,0.2062961831212845,0.2477151508417134,0.2892730151675093,0.331546197010945,0.3732290682815712,0.4161064503583532,0.4569698316573143,0.4969026057003167,0.5296197010945053,0.5491555086393689,0.5566281460081116,0.5576976498694372,0.5576976498694372,0.5576976498694372,0.5576976498694372,0.5576976498694372
log4j2-2.10,0.0399725452086632,0.0817187786695299,0.1231524080706213,0.165034556340086,0.2071205768224477,0.248690121032137,0.2903887843099945,0.3328010003329912,0.3746287826790168,0.4176865940428539,0.4586445216138524,0.4986442497842352,0.5314676760606452,0.5511889147882107,0.5589224673974353,0.5603767558494336,0.5603767558494336,0.5603767558494336,0.5603767558494336,0.5603767558494336
mahout-0.4,0.0376852470776203,0.0768541011135203,0.1158191629848215,0.1551836574987365,0.1945481520126514,0.233798522914391,0.2731141073088022,0.3131307367494335,0.3530332425778894,0.3936286417659814,0.4325284901446109,0.4711022710598823,0.5043693040089995,0.5263870094722598,0.5370575672106559,0.5401796631723104,0.5405627924417562,0.5406932194270995,0.5407013711136834,0.5407013711136834
mahout-0.5,0.0373164598036829,0.0766447635272166,0.115721586760769,0.155277034152673,0.1944430923987994,0.2336415997404072,0.2728887807252372,0.3127200454287336,0.3521213596171006,0.3925853816824856,0.4312241421270382,0.469911576214813,0.503634298693924,0.5263973391741705,0.5376328384846273,0.5411454530704957,0.5417538736107731,0.541883669992699,0.5418917822665693,0.5418917822665693
mahout-0.6,0.0375911974761994,0.0771409984680922,0.1163900139200749,0.1559048398491875,0.1952587804895109,0.2344658258661574,0.2738127714939248,0.3138242433145167,0.3533250792185172,0.3940920123951622,0.4330682223574591,0.4720094572569758,0.5067326995851957,0.53090046796634,0.5422743583824733,0.5458208297483894,0.5464433858658776,0.5465553060667744,0.5465623010793305,0.5465623010793305
mahout-0.7,0.0380824474744485,0.0779783448286327,0.1176617878036011,0.1576866753165949,0.1976887998603871,0.2371901390817418,0.2770405104975226,0.3172247387949284,0.3570978731799109,0.3981167436813791,0.4374359791491202,0.4769221430576738,0.5116508464030715,0.535908583915686,0.547540461177756,0.5508107410864006,0.5513039387524376,0.5513039387524376,0.5513039387524376,0.5513039387524376
mahout-0.8,0.0383305055075274,0.0784048369287118,0.1183579758153564,0.1586410277126929,0.1988298187498317,0.2385877029974953,0.2787158977673642,0.3191134092806549,0.3591204115159839,0.4001238857019741,0.4393902668928927,0.4785489213864426,0.5133042471250437,0.5375427540330182,0.5487867280708841,0.551951199806092,0.5524359699442515,0.5525706283159624,0.5526648891761601,0.5526783550133312
