release_name,build_time,pred_time
groovy-2.1.0,3.1172382831573486,1.1110444068908691
groovy-2.1.6,3.497368097305298,1.1222805976867676
groovy-2.4.4,4.432654142379761,1.4238181114196777
groovy-2.4.6,4.726635932922363,1.3919756412506104
groovy-2.4.8,4.675188302993774,1.4342553615570068
groovy-2.5.0,5.205624580383301,1.5514647960662842
groovy-2.5.5,5.887709140777588,1.604804515838623
hbase-0.94.5,2.858572006225586,1.4847526550292969
hbase-0.98.0,7.2986791133880615,3.195403814315796
hbase-0.98.5,12.1463303565979,3.317044496536255
hbase-0.98.11,12.910960912704468,3.512720823287964
hive-1.2.0,46.239649057388306,4.623628377914429
hive-2.0.0,61.5719473361969,5.715097665786743
hive-2.1.0,78.57282185554504,6.263248682022095
ignite-1.4.0,26.146589040756226,3.547192335128784
ignite-1.6.0,32.75930047035217,3.626610040664673
log4j2-2.1,1.0240585803985596,0.5040271282196045
log4j2-2.2,1.0414748191833496,0.5126309394836426
log4j2-2.3,1.0457065105438232,0.518420934677124
log4j2-2.4,1.0978097915649414,0.5525219440460205
log4j2-2.5,1.4382500648498535,0.5819261074066162
log4j2-2.6,1.7894556522369385,0.7675361633300781
log4j2-2.7,2.394895076751709,1.077169418334961
log4j2-2.8,2.671412944793701,0.7714083194732666
log4j2-2.9,2.9372520446777344,0.8830516338348389
log4j2-2.10,2.7261974811553955,0.8427939414978027
mahout-0.4,1.772442102432251,0.7617342472076416
mahout-0.5,1.8245470523834229,0.6891298294067383
mahout-0.6,2.1678214073181152,0.7829074859619141
mahout-0.7,2.239159345626831,0.725121259689331
mahout-0.8,2.303187370300293,0.8255372047424316
mng-3.1.0,1.0834112167358398,0.46999454498291016
mng-3.2.0,1.0371406078338623,0.4747016429901123
mng-3.3.0,1.128894567489624,0.48480701446533203
mng-3.5.0,1.1454946994781494,0.48589372634887695
mng-3.6.0,1.139603614807129,0.5552904605865479
nifi-1.2.0,11.519889116287231,2.7285642623901367
nifi-1.5.0,19.679895162582397,3.330930709838867
nifi-1.8.0,26.264875411987305,3.4786946773529053
nutch-1.3,0.41912102699279785,0.2631351947784424
nutch-1.4,0.25760793685913086,0.2692997455596924
nutch-1.5,0.2568671703338623,0.23007869720458984
nutch-1.6,0.2421252727508545,0.26604366302490234
nutch-1.7,0.247650146484375,0.2774660587310791
nutch-1.8,0.2580127716064453,0.25780200958251953
nutch-1.9,0.277083158493042,0.25388550758361816
nutch-1.10,0.31988525390625,0.28220272064208984
nutch-1.12,0.4668426513671875,0.3700833320617676
nutch-1.13,0.8002984523773193,0.34851932525634766
nutch-1.14,0.603487491607666,0.35067152976989746
nutch-1.15,0.6841864585876465,0.4655444622039795
storm-0.9.3,0.8419833183288574,0.41591620445251465
storm-1.0.0,2.945369005203247,1.1475119590759277
storm-1.0.3,5.292709589004517,1.1628847122192383
storm-1.0.5,5.742315769195557,1.2969002723693848
tika-0.8,0.16196775436401367,0.17388272285461426
tika-0.9,0.17105865478515625,0.19861221313476562
tika-0.10,0.22115421295166016,0.26421689987182617
tika-1.1,0.28530144691467285,0.265394926071167
tika-1.3,0.3346118927001953,0.29848289489746094
tika-1.5,0.4790964126586914,0.32306456565856934
tika-1.7,0.46313953399658203,0.38898658752441406
tika-1.10,0.6548941135406494,0.4476182460784912
tika-1.13,0.8520350456237793,0.4707376956939697
tika-1.15,1.1579060554504395,0.6301686763763428
tika-1.17,1.3717260360717773,0.6546685695648193
ww-2.0.5,0.7020812034606934,0.3539869785308838
ww-2.0.10,0.8655178546905518,0.4374234676361084
ww-2.1.1,0.8397159576416016,0.40133070945739746
ww-2.1.3,1.0363619327545166,0.4408226013183594
ww-2.1.7,1.1318888664245605,0.4786703586578369
ww-2.2.0,2.6477718353271484,1.0572924613952637
ww-2.2.2,4.269500732421875,1.004075050354004
ww-2.3.1,4.224047422409058,1.0180509090423584
ww-2.3.4,4.280199766159058,1.0797157287597656
ww-2.3.10,4.288256883621216,1.0624783039093018
ww-2.3.15,4.362847328186035,1.0521962642669678
ww-2.3.17,4.890401363372803,1.0831332206726074
ww-2.3.20,4.7600486278533936,1.1173932552337646
ww-2.3.24,5.065405607223511,1.0845110416412354
zookeeper-3.5.1,0.3869156837463379,0.3259298801422119
zookeeper-3.5.2,0.42888450622558594,0.3346412181854248
zookeeper-3.5.3,0.4583005905151367,0.35993170738220215
