,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50
mng-3.5.0,0.0387065461384456,0.0792533721612166,0.1197496410443082,0.1603672470626302,0.2006309531031972,0.2409654391393152,0.2812392566078182,0.3218973083378835,0.361989120103541,0.4007057776699225
mng-3.6.0,0.0387107725180473,0.0791988257965313,0.1196070012880293,0.1602847643106048,0.2006430161852365,0.2407616346989106,0.2810899324034228,0.321677832915639,0.3616966041955807,0.4004672850538676
nifi-1.2.0,0.0396298899725663,0.081139130519677,0.1226776596471702,0.1643675131066397,0.205923127239356,0.2474885042321998,0.2891881205517969,0.3314808306241396,0.3733122455554579,0.4160686914838571
nifi-1.5.0,0.0400646784045993,0.0818433758327447,0.1235745763481895,0.1655453265102985,0.2074561892607415,0.2492720581857831,0.291205636850996,0.3336926578033297,0.3757294906265875,0.4186522441258709
nifi-1.8.0,0.0402997226720538,0.0823644229403951,0.1243374594028192,0.1666142445554395,0.2087094994257532,0.2505782907755656,0.2925675032037398,0.3350797385245003,0.3770797349298412,0.4200089507010484
nutch-1.3,0.0390576289302574,0.0791395742406698,0.1193105905406609,0.1598156230515721,0.20054333303643,0.2406698138416317,0.281174846352543,0.3220138950743743,0.3625411953326801,0.404159615213325
nutch-1.4,0.0390241706801098,0.0791511005086195,0.1190754827384435,0.1596525183418103,0.2003420803888914,0.2405815366611153,0.2810460458207678,0.3218031237340775,0.3622226223162443,0.4037898906242967
nutch-1.5,0.0390456486331821,0.0791257648457102,0.1194920103886957,0.1599903156226614,0.2005326407536206,0.240898886296606,0.2814192014790685,0.3222036360434916,0.362657921380464,0.404234714090769
nutch-1.6,0.0392,0.0792,0.1194594594594594,0.1601945945945946,0.2006486486486486,0.2409297297297297,0.2814054054054054,0.3221837837837837,0.3626810810810811,0.404345945945946
nutch-1.7,0.0387585324232081,0.0785196245733788,0.1185793515358361,0.1588310580204778,0.1987627986348122,0.2388438566552901,0.2789249146757679,0.3195819112627986,0.3598549488054607,0.4011305460750853
nutch-1.8,0.0389445404752483,0.0788887269092196,0.1189786950455047,0.1594018785013641,0.1993668908928088,0.2396026407314076,0.2797342607826394,0.3205739633879668,0.3609763208863527,0.4024199762584085
nutch-1.9,0.0403159557661927,0.0819589257503949,0.1237914691943127,0.1657925223802001,0.2076882569773565,0.2495418641390205,0.2912269615587151,0.3336914165350184,0.3755871511321748,0.4187045813586098
nutch-1.10,0.0396289438332788,0.0808916966198308,0.1218639944813564,0.1634898159241912,0.2049159496060705,0.2461605489598083,0.2878771375667138,0.3301927894564862,0.3718367643321352,0.4144247177141197
nutch-1.12,0.0389976621858562,0.0798363530099357,0.1206604324956166,0.161937463471654,0.202936879018118,0.2436879018118059,0.2849064874342489,0.3266949152542373,0.3679865575686732,0.4102571595558153
nutch-1.13,0.0392902226302501,0.0802157447785173,0.1206678907505164,0.1621385127381225,0.2031501032820748,0.2439895570346568,0.28507287124168,0.3269881799403259,0.3682579756713335,0.4108331420702318
nutch-1.14,0.0394171906595385,0.0804963851416858,0.1212847289548766,0.1628209744882413,0.2039417190659538,0.245187113930362,0.2865987091770311,0.3285227556023379,0.3698789507215866,0.4123846984848065
nutch-1.15,0.0398148388942345,0.0814110732582633,0.1228252672093204,0.1644865160065534,0.2061607676904272,0.2475489558682027,0.2893012248719215,0.3315085949080696,0.373208852365225,0.4159623436402881
storm-0.9.3,0.0411426585060025,0.0842841003612707,0.1274752014301853,0.1708525245502737,0.2142422624737737,0.2570236750301059,0.3002520205092552,0.3437162472532247,0.386795615091435,0.4308805820059839
storm-1.0.0,0.0424295302623387,0.0863950122467156,0.1301514593813477,0.1742305472623251,0.2181505868880618,0.2617616184750453,0.3056407599780059,0.349906161529408,0.3939261743441531,0.4387550611426935
