,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50
cassandra-1.2.11,0.111377245508982,0.2035928143712574,0.2790419161676646,0.3544910179640718,0.4407185628742515,0.5173652694610779,0.5904191616766467,0.6730538922155689,0.7616766467065869,0.8502994011976048
flink-1.6.0,0.1268917345750873,0.2281722933643772,0.3236321303841676,0.4225844004656577,0.5227008149010477,0.6123399301513388,0.681024447031432,0.7275902211874272,0.7741559953434226,0.79976717112922
groovy-1.5.5,0.1587901701323251,0.277882797731569,0.3742911153119093,0.4347826086956521,0.5425330812854442,0.5973534971644613,0.665406427221172,0.7485822306238186,0.7882797731568998,0.8279773156899811
groovy-1.6.0,0.1763888888888889,0.2833333333333333,0.3875,0.4888888888888889,0.5930555555555556,0.6569444444444444,0.7111111111111111,0.7597222222222222,0.8013888888888889,0.8666666666666667
groovy-1.7.3,0.103883495145631,0.187378640776699,0.287378640776699,0.3902912621359223,0.5019417475728155,0.5883495145631068,0.6339805825242718,0.6805825242718446,0.7359223300970874,0.7932038834951456
groovy-1.7.6,0.0963855421686747,0.1981258366800535,0.2757697456492637,0.3654618473895582,0.4524765729585007,0.5287817938420348,0.5983935742971888,0.6492637215528781,0.7041499330655957,0.7389558232931727
groovy-1.8.1,0.1429270680372002,0.2530592266275085,0.3460597161037689,0.4351443954968184,0.5242290748898678,0.6103768967205091,0.6916299559471366,0.7479197258932941,0.7998042094958394,0.8482623592755751
groovy-1.8.7,0.3388429752066115,0.4214876033057851,0.4931129476584022,0.5344352617079889,0.6060606060606061,0.6666666666666666,0.7988980716253443,0.8760330578512396,0.9118457300275482,0.931129476584022
groovy-2.1.0,0.1444073455759599,0.2328881469115192,0.3138564273789649,0.3848080133555926,0.4574290484140234,0.508347245409015,0.6419031719532554,0.7020033388981636,0.7654424040066778,0.8330550918196995
groovy-2.1.6,0.1544943820224719,0.2359550561797752,0.2991573033707865,0.3412921348314606,0.4297752808988764,0.5294943820224719,0.5926966292134831,0.6671348314606742,0.7191011235955056,0.7935393258426966
groovy-2.4.4,0.1441743503772003,0.2464375523889354,0.3227158424140821,0.4073763621123218,0.4920368818105616,0.5641240569991618,0.6236378876781223,0.6982397317686505,0.7611064543168483,0.8038558256496228
groovy-2.4.6,0.1422805247225025,0.2452068617558022,0.3269424823410696,0.3995963673057517,0.4873864783047427,0.5610494450050454,0.6135216952573158,0.693239152371342,0.7527749747729566,0.8113017154389506
groovy-2.4.8,0.1434034416826003,0.2275334608030592,0.3097514340344168,0.395793499043977,0.4799235181644359,0.5602294455066922,0.6195028680688337,0.7131931166347992,0.7820267686424475,0.8164435946462715
groovy-2.5.0,0.1122715404699739,0.2093124456048738,0.2989556135770235,0.3785900783289817,0.4604003481288076,0.5391644908616188,0.6222802436901653,0.6858137510879025,0.7397737162750218,0.7872062663185379
groovy-2.5.5,0.1039812646370023,0.1967213114754098,0.2903981264637002,0.3690866510538642,0.4519906323185012,0.5391100702576113,0.6140515222482436,0.6843091334894613,0.7344262295081967,0.7831381733021078
hbase-0.94.5,0.1106290672451193,0.1874806321660985,0.3424233033777502,0.4217539510381159,0.4986055159590951,0.5915711186860861,0.6944530523706228,0.7325689494886892,0.7765726681127982,0.8177874186550976
hbase-0.98.0,0.1121037463976945,0.1939481268011527,0.3146974063400576,0.397550432276657,0.4893371757925072,0.5842939481268011,0.6655619596541786,0.7103746397694525,0.7546109510086455,0.8007204610951009
hbase-0.98.5,0.0975039001560062,0.1773790951638065,0.2973478939157566,0.381591263650546,0.4675507020280811,0.5678627145085804,0.6522620904836194,0.7003120124804992,0.7424336973478939,0.7904836193447737
hbase-0.98.11,0.127437641723356,0.238095238095238,0.3351473922902494,0.4453514739229025,0.5383219954648526,0.618140589569161,0.6743764172335601,0.7151927437641723,0.7519274376417233,0.7841269841269841
hive-1.2.0,0.1377245508982036,0.2290419161676646,0.3233532934131736,0.405688622754491,0.5089820359281437,0.5853293413173652,0.6736526946107785,0.7455089820359282,0.7979041916167665,0.8383233532934131
hive-2.0.0,0.0900600400266844,0.1821214142761841,0.2815210140093395,0.3575717144763175,0.4643095396931287,0.5590393595730487,0.6204136090727151,0.6804536357571714,0.7098065376917946,0.7371581054036024
hive-2.1.0,0.115519765739385,0.201610541727672,0.2948755490483162,0.3929721815519765,0.4765739385065886,0.5480234260614935,0.620497803806735,0.6764275256222547,0.7248901903367496,0.7654465592972182
ignite-1.4.0,0.1423939225495645,0.2468964239392255,0.342597739484899,0.4357976653696498,0.5292755234389476,0.613952195664258,0.6888085973689086,0.7415230683713174,0.789142115990365,0.8350009264406152
ignite-1.6.0,0.142427376139889,0.2468741186424743,0.3311083952242173,0.4201372567453229,0.513584657328194,0.6003572435837172,0.6681395130205885,0.7230422111497603,0.776158691360346,0.8270188963053493
log4j2-2.1,0.0797144556811421,0.1618084473527662,0.2558001189767995,0.3539559785841761,0.4378346222486615,0.5193337299226651,0.5853658536585366,0.644854253420583,0.6983938132064248,0.7513384889946461
log4j2-2.2,0.0813253012048192,0.1626506024096385,0.2554216867469879,0.3578313253012048,0.4421686746987951,0.5216867469879518,0.5909638554216867,0.6421686746987951,0.6927710843373494,0.7506024096385542
log4j2-2.3,0.0781637717121588,0.1600496277915633,0.2543424317617866,0.3548387096774194,0.4416873449131513,0.5192307692307693,0.5880893300248139,0.6426799007444168,0.6941687344913151,0.7481389578163772
log4j2-2.4,0.090457804743519,0.1787093215664644,0.2790954219525648,0.3656922228350799,0.4511858797573083,0.5355763927192498,0.6012134583563155,0.6646442360728075,0.7181467181467182,0.7661334804191947
log4j2-2.5,0.1004228329809725,0.2124735729386892,0.3097251585623679,0.403276955602537,0.4878435517970401,0.5607822410147991,0.6242071881606766,0.693446088794926,0.7383720930232558,0.7880549682875264
log4j2-2.6,0.1208406304728546,0.2475189725627554,0.3648569760653823,0.4681844716870986,0.5545826036193812,0.6339754816112084,0.6906012842965558,0.7408056042031523,0.7734967892586107,0.8184471687098658
log4j2-2.7,0.1038062283737024,0.2145328719723183,0.3200692041522491,0.4178200692041522,0.4935121107266436,0.5800173010380623,0.6379757785467128,0.6872837370242214,0.7301038062283737,0.7811418685121108
log4j2-2.8,0.087514585764294,0.1837806301050175,0.2806301050175029,0.3856476079346558,0.4492415402567094,0.5344224037339557,0.5991831971995333,0.646441073512252,0.691365227537923,0.7322053675612602
log4j2-2.9,0.0920881971465629,0.1906614785992217,0.2924773022049287,0.3955901426718547,0.4559014267185473,0.5330739299610895,0.5979247730220493,0.6517509727626459,0.7023346303501945,0.7367055771725033
log4j2-2.10,0.0923566878980891,0.1878980891719745,0.289171974522293,0.3834394904458599,0.4477707006369427,0.524203821656051,0.5910828025477707,0.643312101910828,0.6917197452229299,0.7267515923566878
mahout-0.4,0.0772744575561477,0.1667301103920822,0.2626570232204035,0.3479253901789113,0.4309097830224591,0.5036162923486868,0.5698515416825276,0.6284735439665017,0.672630376855729,0.7263037685572897
mahout-0.5,0.0871613663133097,0.1666666666666666,0.2485276796230859,0.3286219081272085,0.4110718492343934,0.4746760895170789,0.5441696113074205,0.5977620730270907,0.6460541813898705,0.6937573616018846
mahout-0.6,0.0816249050873196,0.1545178435839028,0.2327258921791951,0.3192862566438876,0.4066059225512528,0.483675018982536,0.5539104024297646,0.6112376613515565,0.6681852695520122,0.7232346241457859
mahout-0.7,0.0840921264059989,0.1612212104981253,0.2426352437064809,0.3272629887520085,0.4059989287627209,0.4852704874129619,0.5559721478307446,0.6213176218532405,0.6839850026780931,0.7412961971076594
mahout-0.8,0.0947867298578199,0.1812796208530805,0.2689573459715639,0.3507109004739336,0.4419431279620853,0.5272511848341233,0.5876777251184834,0.6504739336492891,0.7014218009478673,0.754739336492891
mng-3.1.0,0.0933908045977011,0.1824712643678161,0.2600574712643678,0.3764367816091954,0.5272988505747126,0.6091954022988506,0.6824712643678161,0.75,0.7945402298850575,0.8304597701149425
mng-3.2.0,0.0973451327433628,0.1828908554572271,0.2625368731563421,0.3820058997050147,0.5147492625368731,0.588495575221239,0.6563421828908554,0.7330383480825958,0.7787610619469026,0.8171091445427728
mng-3.3.0,0.088695652173913,0.1826086956521739,0.2521739130434782,0.4139130434782608,0.542608695652174,0.6260869565217392,0.6991304347826087,0.7704347826086957,0.8208695652173913,0.8591304347826086
mng-3.5.0,0.1167192429022082,0.2145110410094637,0.277602523659306,0.4069400630914827,0.5678233438485805,0.6498422712933754,0.7066246056782335,0.807570977917981,0.8422712933753943,0.8990536277602523
mng-3.6.0,0.1129032258064516,0.2177419354838709,0.2701612903225806,0.3991935483870967,0.5443548387096774,0.6451612903225806,0.7137096774193549,0.8266129032258065,0.8548387096774194,0.907258064516129
nifi-1.2.0,0.0947478364667263,0.1817367949865711,0.2569382273948075,0.3397493285586392,0.4216651745747538,0.4850790808713817,0.5408833184124142,0.5913160250671441,0.635183527305282,0.6866606982990152
nifi-1.5.0,0.1002606429192007,0.1927019982623805,0.2814943527367506,0.3702867072111208,0.4552562988705473,0.5207645525629887,0.5805386620330147,0.6309296264118158,0.6781928757602085,0.7277150304083406
nifi-1.8.0,0.1019736842105263,0.1862348178137652,0.2649291497975709,0.3385627530364372,0.4185222672064777,0.4855769230769231,0.5457995951417004,0.5953947368421053,0.6447368421052632,0.6925607287449392
nutch-1.3,0.0778546712802768,0.1782006920415225,0.2491349480968858,0.3183391003460207,0.3667820069204152,0.4359861591695502,0.4809688581314879,0.5380622837370242,0.5743944636678201,0.5951557093425606
nutch-1.4,0.0684684684684684,0.1657657657657657,0.2504504504504504,0.3081081081081081,0.3585585585585585,0.418018018018018,0.4558558558558558,0.5171171171171172,0.5531531531531532,0.5765765765765766
nutch-1.5,0.0734265734265734,0.1695804195804195,0.2255244755244755,0.291958041958042,0.3496503496503496,0.3986013986013986,0.4423076923076923,0.5,0.534965034965035,0.5594405594405595
nutch-1.6,0.0657672849915683,0.1669477234401349,0.2344013490725126,0.2849915682967959,0.3507588532883642,0.4114671163575042,0.4569983136593591,0.5143338954468802,0.551433389544688,0.5733558178752108
nutch-1.7,0.0753768844221105,0.1708542713567839,0.2428810720268006,0.3015075376884422,0.3768844221105528,0.4371859296482412,0.4857621440536013,0.5360134003350083,0.5695142378559463,0.592964824120603
nutch-1.8,0.0893300248138957,0.2183622828784119,0.3076923076923077,0.3821339950372208,0.4987593052109181,0.5682382133995038,0.6377171215880894,0.6873449131513648,0.7196029776674938,0.739454094292804
nutch-1.9,0.1081967213114754,0.2491803278688524,0.3344262295081967,0.4262295081967213,0.521311475409836,0.5868852459016394,0.6622950819672131,0.7245901639344262,0.760655737704918,0.7704918032786885
nutch-1.10,0.1181229773462783,0.2346278317152103,0.3478964401294498,0.43042071197411,0.5307443365695793,0.6084142394822006,0.6682847896440129,0.7006472491909385,0.7362459546925566,0.7799352750809061
nutch-1.12,0.1275167785234899,0.2456375838926174,0.3503355704697987,0.4335570469798657,0.5422818791946309,0.6442953020134228,0.7127516778523489,0.7557046979865771,0.8,0.8456375838926175
nutch-1.13,0.1178045515394912,0.2342704149933065,0.3668005354752343,0.4471218206157965,0.5488621151271754,0.642570281124498,0.7161981258366801,0.7617135207496654,0.8005354752342704,0.8326639892904953
nutch-1.14,0.1285500747384155,0.2466367713004484,0.3841554559043348,0.4693572496263079,0.5695067264573991,0.656203288490284,0.71898355754858,0.7668161434977578,0.8146487294469357,0.8550074738415545
nutch-1.15,0.148314606741573,0.2539325842696629,0.3797752808988764,0.5056179775280899,0.6112359550561798,0.698876404494382,0.7595505617977528,0.7955056179775281,0.8426966292134831,0.8719101123595505
storm-0.9.3,0.1483253588516746,0.2535885167464115,0.3301435406698564,0.4210526315789473,0.5119617224880383,0.583732057416268,0.6363636363636364,0.6842105263157895,0.7320574162679426,0.7559808612440191
storm-1.0.0,0.1048513302034428,0.1940532081377151,0.284037558685446,0.3881064162754303,0.488262910798122,0.5696400625978091,0.6486697965571205,0.7073552425665102,0.7472613458528952,0.7863849765258216
storm-1.0.3,0.1385281385281385,0.2597402597402597,0.3679653679653679,0.4891774891774891,0.6103896103896104,0.6796536796536796,0.7316017316017316,0.7532467532467533,0.8095238095238095,0.8354978354978355
storm-1.0.5,0.1517241379310344,0.2413793103448276,0.3241379310344827,0.4413793103448276,0.5724137931034483,0.6275862068965518,0.6758620689655173,0.7034482758620689,0.7862068965517242,0.8482758620689655
tika-0.8,0.075685903500473,0.1608325449385052,0.2620624408703879,0.3765373699148533,0.4872280037842951,0.5704824976348155,0.6537369914853358,0.7199621570482497,0.7653736991485336,0.8013245033112583
tika-0.9,0.0705563093622795,0.1540027137042062,0.2557666214382632,0.3568521031207598,0.4545454545454545,0.5407055630936228,0.6166892808683854,0.6791044776119403,0.7265943012211669,0.7598371777476255
tika-0.10,0.0706163973668462,0.1502094554159186,0.2447636146020347,0.3327348892878516,0.4314781567923399,0.5116696588868941,0.5966487133453022,0.6750448833034112,0.7307001795332136,0.7815679233991621
tika-1.1,0.0747438215792646,0.1621458710066305,0.2567811934900542,0.349005424954792,0.4418324291742013,0.5189873417721519,0.6039783001808319,0.6738999397227246,0.727546714888487,0.7805907172995781
tika-1.3,0.0810142238713667,0.1830550401978973,0.272108843537415,0.3753865182436611,0.4656771799628942,0.5411255411255411,0.62152133580705,0.6926406926406926,0.7476808905380334,0.7909709338280767
tika-1.5,0.0783898305084745,0.1730225988700565,0.2549435028248588,0.3580508474576271,0.4442090395480226,0.5218926553672316,0.6101694915254238,0.681497175141243,0.7365819209039548,0.7831920903954802
tika-1.7,0.0902527075812274,0.1855595667870036,0.2779783393501805,0.3574007220216607,0.4433212996389892,0.5148014440433213,0.5870036101083033,0.651985559566787,0.7083032490974729,0.7595667870036101
tika-1.10,0.0758035172832019,0.1710127349909035,0.2631898120072771,0.3535476046088538,0.4166161309884779,0.4790782292298363,0.5482110369921165,0.6506973923590055,0.7058823529411765,0.7683444511825349
tika-1.13,0.0733082706766917,0.1622807017543859,0.2518796992481203,0.3452380952380952,0.4135338345864661,0.474937343358396,0.5457393483709273,0.6553884711779449,0.7117794486215538,0.7832080200501254
tika-1.15,0.0703839122486288,0.1663619744058501,0.2477148080438757,0.3409506398537477,0.4323583180987203,0.5127970749542962,0.5923217550274223,0.6819012797074955,0.7385740402193784,0.7861060329067642
tika-1.17,0.0722772277227722,0.1475247524752475,0.2386138613861386,0.3386138613861386,0.4108910891089108,0.494059405940594,0.5722772277227722,0.6831683168316832,0.7316831683168317,0.7702970297029703
ww-2.0.5,0.1154156577885391,0.2300242130750605,0.357546408393866,0.4656981436642453,0.5577078288942696,0.6408393866020985,0.7062146892655368,0.7594834543987087,0.8087167070217918,0.8498789346246973
ww-2.0.10,0.0800230282095567,0.1686816350028785,0.2674150834772596,0.3733448474381117,0.4775474956822107,0.5569948186528497,0.6168681635002878,0.6724237190558434,0.7236614853195165,0.7700057570523892
ww-2.1.1,0.1249155975692099,0.237677245104659,0.351114112086428,0.4456448345712356,0.5469277515192438,0.6212018906144497,0.6866981769074949,0.7434166103983795,0.799459824442944,0.8426738690074275
ww-2.1.3,0.1213517665130568,0.2288786482334869,0.3425499231950845,0.4339477726574501,0.5245775729646698,0.6006144393241167,0.6712749615975423,0.728110599078341,0.7811059907834101,0.825652841781874
ww-2.1.7,0.1201224177505738,0.2257077276205049,0.332823259372609,0.4162203519510329,0.5110941086457537,0.5791889824024483,0.6534047436878347,0.7176740627390972,0.7765876052027544,0.8286151491966335
ww-2.2.0,0.1133603238866396,0.2196356275303643,0.312246963562753,0.4048582995951417,0.4878542510121457,0.5576923076923077,0.632085020242915,0.6882591093117408,0.7560728744939271,0.8112348178137652
ww-2.2.2,0.1161704611792177,0.2142440163455925,0.3123175715119673,0.4063047285464098,0.4897840046701693,0.5557501459427904,0.6357267950963222,0.699357851722125,0.7594862813776999,0.809106830122592
ww-2.3.1,0.118488253319714,0.2288049029622063,0.3253319713993871,0.4244126659856997,0.508682328907048,0.5822267620020429,0.650153217568948,0.7063329928498467,0.7640449438202247,0.8156281920326864
ww-2.3.4,0.1250930752047654,0.2352941176470588,0.340282948622487,0.4542069992553983,0.5487714072970961,0.6284437825763217,0.6857781087118392,0.7393894266567387,0.7930007446016382,0.8384214445271779
ww-2.3.10,0.1271028037383177,0.2495327102803738,0.3514018691588785,0.4598130841121495,0.5504672897196262,0.6130841121495327,0.688785046728972,0.7448598130841122,0.780373831775701,0.8327102803738318
ww-2.3.15,0.127039627039627,0.2482517482517482,0.3543123543123543,0.4662004662004662,0.5629370629370629,0.6317016317016317,0.7097902097902098,0.7680652680652681,0.8100233100233101,0.8578088578088578
ww-2.3.17,0.1446028513238289,0.2688391038696537,0.3727087576374745,0.4725050916496945,0.5906313645621182,0.6720977596741344,0.725050916496945,0.7820773930753564,0.8268839103869654,0.8757637474541752
ww-2.3.20,0.1608695652173913,0.2847826086956522,0.3956521739130434,0.4913043478260869,0.6043478260869565,0.6760869565217391,0.7326086956521739,0.7847826086956522,0.8304347826086956,0.8695652173913043
ww-2.3.24,0.1083223249669749,0.2166446499339498,0.3104359313077939,0.4015852047556142,0.4861294583883752,0.5574636723910171,0.631439894319683,0.6988110964332893,0.7529722589167768,0.7992073976221928
zookeeper-3.5.1,0.0919540229885057,0.193103448275862,0.2881226053639846,0.389272030651341,0.4674329501915709,0.5210727969348659,0.5793103448275863,0.6245210727969349,0.6689655172413793,0.7095785440613027
zookeeper-3.5.2,0.0937215650591446,0.1901728844404003,0.2893539581437671,0.3930846223839854,0.470427661510464,0.5186533212010919,0.5768880800727935,0.6242038216560509,0.6660600545950864,0.7115559599636033
zookeeper-3.5.3,0.1611570247933884,0.2809917355371901,0.3636363636363636,0.4793388429752066,0.5702479338842975,0.6074380165289256,0.6570247933884298,0.7107438016528925,0.731404958677686,0.7520661157024794
